,id,gpt-3.5-turbo_A_vote,gpt-3.5-turbo_A_for_lprob,gpt-3.5-turbo_A_against_lprob,gpt-3.5-turbo_H_vote,gpt-3.5-turbo_H_for_lprob,gpt-3.5-turbo_H_against_lprob,gpt-3.5-turbo_Sp_vote,gpt-3.5-turbo_Sp_for_lprob,gpt-3.5-turbo_Sp_against_lprob,gpt-3.5-turbo_FrP_vote,gpt-3.5-turbo_FrP_for_lprob,gpt-3.5-turbo_FrP_against_lprob,gpt-3.5-turbo_KrF_vote,gpt-3.5-turbo_KrF_for_lprob,gpt-3.5-turbo_KrF_against_lprob,gpt-3.5-turbo_MDG_vote,gpt-3.5-turbo_MDG_for_lprob,gpt-3.5-turbo_MDG_against_lprob,gpt-3.5-turbo_SV_vote,gpt-3.5-turbo_SV_for_lprob,gpt-3.5-turbo_SV_against_lprob,gpt-3.5-turbo_V_vote,gpt-3.5-turbo_V_for_lprob,gpt-3.5-turbo_V_against_lprob,gpt-3.5-turbo_R_vote,gpt-3.5-turbo_R_for_lprob,gpt-3.5-turbo_R_against_lprob
6746,194283,for,-0.5867995,-0.81830585,for,-0.14318985,-2.3694053,for,-0.28186193,-1.4081398,mot,-1.0775394,-0.42074394,for,-0.14511277,-2.0477197,for,-0.39709327,-1.122374,for,-0.1427847,-2.0315824,for,-0.015008084,-4.2758055,for,-0.2226356,-1.6385177
6747,194291,for,-0.4397396,-1.0541424,for,-0.2710431,-1.4896023,for,-0.4555956,-1.0077692,mot,-1.2484657,-0.35323247,for,-0.5197511,-0.9203782,for,-0.3050893,-1.3670361,for,-0.28508684,-1.4083703,for,-0.020787694,-3.9284663,for,-0.48973265,-0.95801723
6748,194300,for,-0.002099941,-7.090393,for,-0.00027480218,-10.661627,for,-0.00033200893,-9.331371,for,-0.018592704,-4.106703,for,-0.004282112,-6.5307083,for,-0.011074231,-5.6112576,for,-0.002897117,-6.133545,for,-0.001466654,-7.760271,for,-0.0025165621,-9.597945
6749,194312,for,-0.31988832,-1.3038704,for,-0.1306671,-2.1029458,for,-0.3202137,-1.2962536,mot,-1.4907775,-0.25837085,for,-0.14130843,-2.0457273,for,-0.27171975,-1.4387462,for,-0.14525156,-2.0102532,for,-0.02850267,-3.639602,for,-0.17329702,-1.8577071
6750,194313,for,-0.02268755,-5.199308,for,-0.001353449,-6.793008,for,-0.023648854,-3.799955,for,-0.02342238,-3.949484,for,-0.027636828,-3.6435044,for,-0.03308859,-3.6895447,for,-0.09995839,-2.3717136,for,-0.004599111,-7.2662206,for,-0.016232952,-4.5086894
6751,194321,for,-0.0019325627,-8.454428,for,-0.0006840798,-13.573403,for,-0.000711359,-10.439989,for,-0.0055335043,-5.769816,for,-0.004585584,-6.575976,for,-0.0009489761,-8.690724,for,-0.002547124,-6.625945,for,-0.0021370556,-12.044417,for,-0.0026431985,-9.510584
6752,194345,for,-0.35431114,-1.4771386,for,-0.094993874,-2.562155,for,-0.32476377,-1.3057818,mot,-1.9138792,-0.19052671,for,-0.21130374,-1.7213097,mot,-0.7944234,-0.6477254,for,-0.18182762,-1.8506662,for,-0.032272086,-3.9284227,for,-0.10483838,-2.571248
6753,194353,mot,-1.7107091,-0.20782521,mot,-1.0442919,-0.44014683,mot,-1.727434,-0.19711103,mot,-2.8899956,-0.0676707,mot,-1.1594087,-0.38193902,mot,-2.3216677,-0.109246194,for,-0.4624738,-1.0027571,mot,-1.3107932,-0.31671745,mot,-2.0871284,-0.14520517
6754,194361,for,-0.007312935,-8.495926,for,-0.003159184,-11.946055,for,-0.0007235141,-10.884309,for,-0.0020810245,-6.377043,for,-0.0016631585,-9.399681,for,-0.01577027,-4.3156285,for,-0.00057304796,-8.921844,for,-0.0047392454,-11.98146,for,-0.0025948,-8.410697
6755,194362,for,-0.0027753937,-6.66778,for,-0.016480746,-8.929198,for,-0.00060378783,-8.04518,for,-0.04168205,-3.279843,for,-0.0018467708,-8.365498,for,-0.040539,-3.3656867,for,-0.00645127,-5.291924,for,-0.0028679967,-10.253062,for,-0.0034780744,-6.7988405
6756,194364,for,-0.007602481,-8.782537,for,-0.0046527423,-12.34043,for,-0.0023287903,-7.9236965,for,-0.005072822,-6.0038614,for,-0.003644019,-8.021398,for,-0.017617745,-5.1049533,for,-0.0014466643,-7.9338923,for,-0.0065935133,-8.279675,for,-0.001414758,-9.2716
6757,194380,mot,-1.0415648,-0.4460868,mot,-1.2285944,-0.3482844,mot,-1.3136117,-0.3159006,mot,-2.4224613,-0.0966308,for,-0.6236734,-0.77682203,mot,-1.6631596,-0.2428162,mot,-1.8718516,-0.17191185,for,-0.68714166,-0.70372987,mot,-1.4980288,-0.26094723
6758,194390,for,-0.003976528,-7.6517043,for,-0.009730471,-11.032802,for,-0.00044103997,-11.039349,for,-0.013010916,-5.992795,for,-0.0030578075,-8.64052,for,-0.0047261952,-6.4445267,for,-0.00358023,-8.433798,for,-0.0049251392,-11.6468525,for,-0.007509145,-8.259335
6759,194391,for,-0.01237144,-5.0527883,for,-0.019716686,-7.4014153,for,-0.011947228,-4.6149936,for,-0.17849329,-1.8320234,for,-0.025420798,-3.760494,for,-0.10563433,-2.4341388,for,-0.024757778,-3.8013616,for,-0.01342021,-5.3130894,for,-0.011921665,-4.829501
6760,1938777,for,-0.001205827,-15.648592,for,-0.0011776087,-17.622097,for,-0.00056292297,-16.362999,for,-0.0016400695,-13.928104,for,-0.0018079837,-15.86968,for,-0.002663289,-13.137723,for,-0.00095362135,-15.708559,for,-0.0016174539,-15.760468,for,-0.0006168892,-15.737647
6761,1938860,for,-0.09569437,-2.4251812,for,-0.030564878,-5.919519,for,-0.012736125,-4.401786,for,-0.19336914,-1.7459319,for,-0.05284687,-3.3154259,for,-0.026160482,-3.7692559,for,-0.04492746,-3.203035,for,-0.0064444076,-7.5968375,for,-0.035395507,-3.6636648
6762,1938863,for,-0.0006508403,-15.567465,for,-0.00072327576,-17.344662,for,-0.000112960275,-16.146666,for,-0.00040648188,-13.953974,for,-0.00043841748,-15.121178,for,-0.00028290803,-13.839274,for,-0.00017207429,-15.425371,for,-0.0006777656,-16.911331,for,-0.0004616512,-15.49017
6763,1938870,for,-0.31420752,-1.4802175,for,-0.21265692,-2.0716276,for,-0.019196898,-4.2088847,for,-0.1548405,-2.1947327,for,-0.110542476,-2.396927,for,-0.0076861274,-5.9981456,for,-0.07357117,-2.790185,for,-0.10284893,-4.3824587,for,-0.080689386,-4.4124346
6764,1938958,for,-0.0012477317,-14.586626,for,-0.0036669374,-17.977196,for,-0.00010914576,-15.555307,for,-0.00017994174,-13.494197,for,-0.00050763815,-14.653099,for,-0.0001004439,-13.272035,for,-0.00024643904,-13.299765,for,-0.0004658233,-15.163349,for,-0.00015157493,-14.828952
6765,1939059,for,-0.006279398,-5.324021,for,-0.00091932,-11.782379,for,-0.0018083414,-6.9879227,for,-0.009901518,-4.988848,for,-0.047860466,-3.245023,for,-0.51285064,-0.9694661,for,-0.06057614,-2.8980892,for,-0.0071595614,-7.761211,for,-0.029602826,-3.6106498
6766,1939065,for,-0.009313296,-5.9043612,for,-0.0070887767,-6.281625,for,-0.16936447,-1.8667903,for,-0.2477205,-1.5364778,for,-0.028393416,-3.7077243,for,-0.030723156,-3.7415366,for,-0.021569207,-3.94769,for,-0.018533962,-6.5784383,for,-0.010853029,-4.694248
6767,1939067,for,-0.0033325376,-6.855885,for,-0.0017829986,-10.27142,for,-0.00061653164,-9.729523,for,-0.009260973,-4.7845507,for,-0.0034628676,-5.982045,for,-0.0064663137,-5.420424,for,-0.0034931616,-6.0070524,for,-0.003009077,-9.266154,for,-0.0038543476,-6.292114
6768,1939071,for,-0.0015009368,-10.577639,for,-0.00024251631,-15.6810055,for,-0.00013882013,-12.461576,for,-0.00162198,-8.310536,for,-0.0018796122,-11.390895,for,-0.0005436193,-11.093042,for,-0.0008557166,-9.836318,for,-0.0007304243,-14.5662155,for,-0.00039528406,-11.940155
6769,1939161,for,-0.0033218423,-7.3995886,for,-0.018837467,-11.379714,for,-0.0006335667,-9.182024,for,-0.00657255,-5.1960907,for,-0.003990304,-7.188236,for,-0.003871689,-5.8381405,for,-0.0024719706,-7.448471,for,-0.0021100515,-11.040099,for,-0.011035331,-7.9064403
6770,1939162,for,-0.0033860032,-7.7923303,for,-0.011761216,-11.688708,for,-0.00042638523,-9.959985,for,-0.003432335,-7.208482,for,-0.0022338785,-8.167063,for,-0.0009600583,-7.8760953,for,-0.0011315246,-9.490057,for,-0.0007848527,-12.347213,for,-0.007611829,-6.2199073
6771,1939168,for,-0.0041747987,-10.654854,for,-0.0044918354,-15.139235,for,-0.00033522744,-13.050867,for,-0.002206997,-8.210463,for,-0.0024308325,-10.181121,for,-0.0008991966,-13.298379,for,-0.0014179766,-8.933555,for,-0.0035791686,-13.171716,for,-0.0017230116,-11.087941
6772,1939169,for,-0.23756224,-1.638258,for,-0.10201223,-2.5211902,for,-0.1452299,-2.0132413,for,-0.68745655,-0.7406792,for,-0.1438577,-2.1272066,for,-0.50898975,-0.9555382,for,-0.039378356,-3.4884522,for,-0.067449085,-2.949943,for,-0.16774854,-2.1885977
6773,1939172,for,-0.0016686383,-13.567749,for,-0.0019324434,-15.141794,for,-0.00023178798,-14.5414,for,-0.0007219645,-10.0680685,for,-0.00046367763,-14.908466,for,-0.0003092447,-14.616934,for,-0.0004110116,-12.528024,for,-0.0009712525,-15.157057,for,-0.0006890826,-15.456527
6774,1939173,for,-0.0009824355,-9.1060505,for,-0.0057392907,-11.039314,for,-0.00064357254,-8.060052,for,-0.0036143241,-5.8604107,for,-0.004977932,-7.4099746,for,-0.0031026118,-7.3235564,for,-0.0022959672,-6.7049556,for,-0.0025407055,-9.1052475,for,-0.0011219992,-9.013591
6775,1939174,for,-0.017641757,-8.962293,for,-0.03810472,-10.815893,for,-0.0018524815,-7.8939786,for,-0.016399255,-4.55624,for,-0.017321723,-6.537944,for,-0.007643664,-6.4008055,for,-0.0051914207,-7.1467814,for,-0.0164172,-10.133004,for,-0.009388286,-9.382948
6776,1939264,for,-0.008510199,-6.3070884,for,-0.00018554063,-9.123773,for,-0.0002352449,-9.098561,for,-0.026986998,-3.6985207,for,-0.006857693,-5.5113535,for,-0.010023565,-4.9486012,for,-0.019974846,-4.0094004,for,-0.0010459088,-8.503112,for,-0.0028849987,-6.7464724
6777,1939275,for,-0.0034614445,-8.687983,for,-0.0024984907,-10.935604,for,-0.0011671261,-8.792034,for,-0.00241668,-7.2082253,for,-0.005162128,-9.630944,for,-0.0024118002,-7.031148,for,-0.001484032,-8.6025715,for,-0.0041707642,-8.774875,for,-0.004648592,-6.1297116
6778,1939454,for,-0.0019107886,-7.325687,for,-0.0015685456,-10.445682,for,-0.0010145876,-7.8669167,for,-0.026414782,-3.7507381,for,-0.006308427,-6.1770105,for,-0.009540857,-6.147408,for,-0.00262417,-6.236284,for,-0.000946592,-8.119531,for,-0.004797969,-5.5414724
6779,1939555,for,-0.099376164,-2.3841796,for,-0.017218383,-4.1447,for,-0.012823936,-4.4541426,for,-0.27272373,-1.441215,for,-0.049526718,-3.0754647,for,-0.109236896,-2.3119214,for,-0.13259152,-2.1034281,for,-0.014293377,-4.55537,for,-0.248005,-1.525757
6780,1939638,for,-0.08582121,-4.769638,for,-0.021354983,-5.830622,for,-0.0060235993,-5.488001,for,-0.16915432,-1.9737579,for,-0.19744904,-5.793526,for,-0.19918022,-1.7580715,for,-0.0152929155,-5.109022,for,-0.020418676,-5.550774,for,-0.013030928,-7.6462364
6781,1939639,mot,-1.4818456,-0.2600572,mot,-9.066638,-0.00036894376,mot,-2.408854,-0.09451915,mot,-3.950229,-0.021454982,mot,-1.6299219,-0.22652917,mot,-1.3423843,-0.30841824,mot,-1.1143725,-0.39865515,mot,-3.196518,-0.04344547,mot,-0.861,-0.5546722
6782,1939640,for,-0.09183023,-2.4609709,for,-0.004136461,-5.5431514,for,-0.020960486,-3.897723,for,-0.087569594,-2.5152392,for,-0.034064375,-3.4507551,for,-0.09097879,-2.5090163,for,-0.032496437,-3.4678068,for,-0.005192013,-5.4653454,for,-0.019952409,-3.9826884
6783,1939851,for,-0.020060856,-6.919555,for,-0.011453084,-6.7100863,for,-0.015832463,-4.626785,for,-0.14416014,-2.0506465,for,-0.024722425,-3.9517567,for,-0.013487366,-5.1263394,for,-0.004728211,-5.960663,for,-0.020321837,-6.4786882,for,-0.0028576553,-6.751246
6784,194006,mot,-3.3309278,-0.04008397,mot,-4.0198355,-0.018613063,mot,-1.7356035,-0.1959916,mot,-4.9904265,-0.0105377715,mot,-2.322477,-0.1128633,mot,-2.6308994,-0.07683,mot,-2.7532606,-0.06784338,mot,-1.82515,-0.18209891,mot,-2.901933,-0.058850504
6785,194017,for,-0.00027575582,-15.613791,for,-0.000716008,-17.106304,for,-5.5623317e-05,-16.520546,for,-0.0003398727,-15.033012,for,-0.00030590701,-15.063352,for,-0.00012689977,-13.252618,for,-0.00015800826,-16.102901,for,-0.00032199582,-16.177666,for,-0.00035977605,-15.186324
6786,194019,for,-0.00057483604,-15.1869135,for,-0.00016694854,-16.029917,for,-4.954393e-05,-16.078178,for,-0.0005380204,-13.395103,for,-0.00095946225,-13.414408,for,-0.0015406886,-7.8208137,for,-0.00044270515,-12.945641,for,-0.0009827932,-15.064794,for,-0.0022580219,-12.324631
6787,194028,for,-0.005423362,-5.883647,for,-0.0003093639,-9.638073,for,-0.0004746407,-8.356304,for,-0.0034543106,-6.989191,for,-0.003994104,-5.73892,for,-0.009266993,-5.4480867,for,-0.001599368,-7.2784567,for,-0.000516694,-8.764147,for,-0.00062070007,-8.689603
6788,1940310,for,-0.040486228,-7.8663397,for,-0.013127291,-10.529782,for,-0.0068874112,-8.970963,for,-0.0076783155,-6.231672,for,-0.028790537,-8.122291,for,-0.020438414,-5.336585,for,-0.0035915177,-6.882492,for,-0.015602463,-9.9788265,for,-0.006821697,-6.698859
6789,1940413,for,-0.010029704,-10.418662,for,-8.971556e-05,-14.171852,for,-0.0003615641,-13.108066,for,-0.002314761,-8.692357,for,-0.002407527,-8.545597,for,-0.0016892237,-8.116719,for,-0.0019998925,-7.961442,for,-0.0035579004,-11.9627695,for,-0.01111007,-10.902487
6790,1940416,for,-0.217016,-1.6841981,for,-0.0073589752,-5.518763,for,-0.031584516,-3.5149066,for,-0.39575866,-1.1532545,for,-0.06238597,-4.1174226,for,-0.5651391,-0.875892,for,-0.534577,-0.8979193,for,-0.014801494,-4.417004,for,-0.101343535,-2.3973718
6791,1940420,for,-0.020943437,-8.818734,for,-0.0085667055,-13.558223,for,-0.003245682,-8.524011,for,-0.003970236,-7.256217,for,-0.009231688,-10.179354,for,-0.048742924,-3.9726894,for,-0.0033937292,-7.481568,for,-0.020102793,-12.034812,for,-0.011219351,-7.8888574
6792,1940515,for,-0.029354554,-3.7099328,for,-0.06633568,-7.6550426,for,-0.0024134691,-6.29765,for,-0.12792741,-2.1772761,for,-0.02478022,-3.955408,for,-0.01668089,-4.289935,for,-0.034521915,-3.4540966,for,-0.0042384313,-7.7409043,for,-0.021932097,-4.0137477
6793,1940617,for,-0.006003806,-10.600688,for,-0.0047918037,-13.7127905,for,-0.0005577972,-10.353305,for,-0.0030179955,-8.139823,for,-0.0023994362,-8.531828,for,-0.02257169,-5.8720264,for,-0.0011121164,-9.37957,for,-0.0043831286,-11.96669,for,-0.0008024802,-8.767421
6794,1940718,for,-0.016216893,-5.8018727,for,-0.005694961,-7.1504397,for,-0.0033552283,-7.109003,for,-0.105474174,-2.33975,for,-0.008016952,-5.7451406,for,-0.013575343,-4.8243647,for,-0.006971229,-5.5218067,for,-0.006783813,-7.136148,for,-0.003402998,-6.709267
6795,1940819,for,-0.67682856,-0.715666,for,-0.63198686,-0.7755568,for,-0.44795007,-1.0233552,mot,-2.1261413,-0.13120347,for,-0.31722504,-1.3272119,mot,-0.78539115,-0.61818916,for,-0.4656769,-0.9964882,for,-0.13776052,-2.0786633,for,-0.65375745,-0.7467407
6796,1941279,for,-0.016906075,-7.739635,for,-0.0110579645,-13.332135,for,-0.00061390916,-11.017551,for,-0.00065631996,-8.536966,for,-0.004646811,-8.03588,for,-0.0029206607,-6.226105,for,-0.001577594,-7.831997,for,-0.0010741344,-12.586739,for,-0.0046404037,-11.241999
6797,1941380,mot,-2.15509,-0.12590005,mot,-2.4067743,-0.09576577,mot,-4.195959,-0.01626779,mot,-6.1260777,-0.0028457681,mot,-2.8100922,-0.06536028,mot,-2.5619385,-0.08121414,mot,-2.9580197,-0.05435234,mot,-2.2656465,-0.11457861,mot,-2.451106,-0.09075456
6798,1941481,for,-0.0193924,-6.936993,for,-0.015244436,-8.357497,for,-0.0028162897,-7.2337923,for,-0.008646361,-5.500687,for,-0.006577054,-7.524203,for,-0.0089153135,-5.8455567,for,-0.00427475,-6.6645417,for,-0.0055579245,-8.786673,for,-0.007925999,-6.705901
6799,1941483,for,-0.3297697,-1.3020636,for,-0.023102565,-3.9634902,for,-0.17116794,-1.8546015,for,-0.5562155,-0.8650534,for,-0.040675435,-3.3882687,for,-0.29916048,-1.3699536,for,-0.07794158,-2.6251142,for,-0.019628666,-4.316843,for,-0.04953771,-3.3256721
6800,1941582,for,-0.006806672,-6.1487784,for,-0.0041027428,-8.857157,for,-0.00026789203,-9.303815,for,-0.011632087,-4.7117395,for,-0.002473159,-7.187076,for,-0.003857555,-7.048951,for,-0.0033987213,-6.1604443,for,-0.002850283,-11.827144,for,-0.001484032,-11.278952
6801,1941684,for,-0.024078261,-5.392111,for,-0.012110833,-7.4180403,for,-0.003384461,-6.52678,for,-0.012903015,-5.292961,for,-0.010106298,-6.1062384,for,-0.025978725,-4.642525,for,-0.0048352266,-5.855318,for,-0.009590333,-8.2163925,for,-0.014871496,-5.317999
6802,1941785,for,-0.0050106673,-6.4779186,for,-0.005466644,-8.155106,for,-0.0024804121,-7.924796,for,-0.016518386,-4.44592,for,-0.0079600625,-6.562279,for,-0.024190206,-3.9060223,for,-0.005036525,-6.100007,for,-0.004444601,-7.5288434,for,-0.0069627045,-6.492856
6803,1941886,for,-0.16092514,-1.9853327,for,-0.06096999,-3.6506689,for,-0.07153026,-2.6945887,for,-0.61900586,-0.81572217,for,-0.1655027,-2.053774,for,-0.116946675,-2.368381,for,-0.07125022,-2.7468064,for,-0.025581855,-4.2756066,for,-0.10364611,-2.3635986
6804,1941887,for,-0.004301577,-5.6186395,for,-0.004468451,-7.1772494,for,-0.0011200957,-6.987904,for,-0.0057245935,-5.293572,for,-0.0024127539,-6.169031,for,-0.009885233,-5.0194087,for,-0.0030338017,-6.05877,for,-0.0005324215,-7.8246503,for,-0.0033996713,-6.049596
6805,1941888,for,-0.016030142,-4.2758303,for,-0.0054291696,-5.2517996,for,-0.033264216,-3.4559326,for,-0.03398003,-3.5259979,for,-0.028667059,-3.5884738,for,-0.03506683,-3.5276701,for,-0.00727768,-4.964278,for,-0.00386742,-5.6156764,for,-0.007954384,-4.8654966
6806,1941990,for,-0.08419797,-5.9739,for,-0.0070202416,-6.8618026,for,-0.00096458074,-7.348863,for,-0.021804728,-4.051111,for,-0.02472219,-7.0119467,for,-0.016750176,-4.429514,for,-0.006451982,-5.79145,for,-0.022800464,-7.555069,for,-0.0068752104,-6.082082
6807,1942091,for,-0.013955806,-4.5366874,for,-0.0013734457,-6.793249,for,-0.0026883713,-6.0689154,for,-0.016267672,-4.446785,for,-0.0025982459,-6.229893,for,-0.019548247,-4.3998814,for,-0.004967136,-5.828467,for,-0.0008151085,-8.736272,for,-0.004362829,-6.007329
6808,1942192,for,-0.23377597,-1.5780219,for,-0.2607483,-1.4819587,for,-0.06643205,-2.7550268,mot,-1.5533761,-0.23909844,for,-0.10209866,-2.3824694,for,-0.18302354,-1.8113729,for,-0.21590385,-1.6549641,for,-0.023744559,-3.7962227,for,-0.3831011,-1.1598707
6809,1942293,for,-0.011591074,-5.9429665,for,-0.07853257,-7.8353534,for,-0.0020259467,-8.700727,for,-0.028069261,-3.6783702,for,-0.0064252177,-6.8756003,for,-0.004923243,-8.198017,for,-0.0025102624,-8.016256,for,-0.019679751,-9.011536,for,-0.0031872208,-11.356112
6810,1942394,for,-0.19329141,-1.7910545,for,-0.12641379,-2.164412,for,-0.36140326,-1.1993816,mot,-2.1972537,-0.122397825,for,-0.18662995,-1.831703,mot,-1.1812763,-0.37565044,for,-0.5862239,-0.81763107,for,-0.22708626,-1.6590092,for,-0.40478286,-1.1108223
6811,1942395,for,-0.011812461,-5.7397046,for,-0.0045631574,-5.822238,for,-0.009185614,-4.907875,for,-0.026672265,-3.710369,for,-0.008806135,-5.118635,for,-0.0067523094,-5.1694036,for,-0.01709265,-4.1310167,for,-0.0023807613,-6.1598763,for,-0.03232621,-3.4728398
6812,1942597,for,-0.00028314645,-14.776181,for,-0.00047511753,-16.042343,for,-5.705376e-05,-15.77726,for,-0.00014025059,-13.526565,for,-0.00017123987,-12.765156,for,-0.00015097891,-12.624474,for,-0.00055613206,-13.828294,for,-0.00062558375,-17.109821,for,-0.00041672974,-14.66326
6813,1942698,for,-0.06499115,-11.817846,for,-0.018952338,-13.76831,for,-0.003350486,-11.740808,for,-0.011004078,-10.504348,for,-0.005454074,-11.680457,for,-0.06376317,-8.210586,for,-0.01903433,-10.85748,for,-0.005295188,-12.353802,for,-0.004423825,-10.807855
6814,194531,for,-0.0054645054,-7.823147,for,-0.009697898,-11.124511,for,-0.00015598179,-10.218809,for,-0.002920303,-6.6878033,for,-0.0015423575,-8.355996,for,-0.024720442,-6.436641,for,-0.002335332,-8.134885,for,-0.0030002852,-9.675243,for,-0.0036828553,-7.758974
6815,194543,for,-0.0003097215,-12.8565035,for,-0.00022940392,-16.790464,for,-2.8564085e-05,-15.50544,for,-0.00046332006,-13.232433,for,-0.00025657137,-13.118894,for,-0.000116417184,-13.463295,for,-0.00046010152,-12.201433,for,-4.7517467e-05,-16.01314,for,-0.0034494451,-11.895377
6816,194554,for,-0.0023106,-12.279513,for,-0.00049012253,-15.264189,for,-0.00011653639,-14.54211,for,-0.0023289097,-10.917664,for,-0.007326671,-12.648465,for,-0.002616444,-10.990948,for,-0.002325937,-10.546567,for,-0.0047570346,-14.116011,for,-0.006586286,-8.985359
6817,194565,for,-0.012365551,-6.9322987,for,-0.07024251,-12.457786,for,-0.0016375737,-7.1963205,for,-0.0061984877,-5.907354,for,-0.015092846,-7.1498585,for,-0.06543911,-2.8890705,for,-0.062865995,-2.862953,for,-0.004883858,-9.871358,for,-0.019398477,-4.322253
6818,194576,for,-0.0055478476,-7.218885,for,-0.0021048177,-14.001721,for,-0.00038217165,-10.081586,for,-0.0036618337,-6.878965,for,-0.004045868,-7.906098,for,-0.0112707475,-8.298964,for,-0.007906246,-7.1357656,for,-0.0014371354,-13.593751,for,-0.023636406,-4.5174603
6819,194587,for,-0.0047234646,-7.875678,for,-0.0030509084,-13.371371,for,-0.0012595182,-10.658269,for,-0.0060878154,-5.4997134,for,-0.005462017,-7.53746,for,-0.003856959,-7.832438,for,-0.0014704647,-7.328108,for,-0.005368341,-11.233588,for,-0.002000131,-7.6143336
6820,194598,mot,-2.8123944,-0.07884726,for,-0.20809914,-1.685806,mot,-4.4056153,-0.019945396,mot,-1.6461171,-0.22116362,for,-0.50144213,-0.9385416,mot,-7.9309607,-0.009211369,mot,-3.4159715,-0.06351059,mot,-0.9859542,-0.48731226,mot,-10.87756,-0.0009274222
6821,1945913,for,-0.009639569,-4.961378,for,-0.11238964,-8.20387,for,-0.0010836597,-9.274679,for,-0.015474507,-4.2639713,for,-0.006717386,-6.2245307,for,-0.008092037,-5.3252745,for,-0.010120929,-4.8976502,for,-0.0010792528,-10.187269,for,-0.004645861,-8.929123
6822,194609,for,-0.0016251912,-7.668047,for,-0.0030399822,-11.939943,for,-0.00015526658,-9.082,for,-0.0018629532,-6.7721114,for,-0.0021908295,-6.309707,for,-0.01761669,-4.2226434,for,-0.0053146356,-5.4015665,for,-0.00033379698,-9.792896,for,-0.0013916619,-7.8258224
6823,1946110,mot,-3.836843,-0.032481782,mot,-4.307079,-0.020673502,mot,-2.9722185,-0.053677514,mot,-5.2245235,-0.010837463,mot,-2.4599009,-0.17538168,mot,-2.1493602,-0.13393347,mot,-2.3044853,-0.1098365,mot,-3.3612878,-0.0407179,mot,-1.6142107,-0.22749957
6824,1946211,for,-0.002315238,-6.9003043,for,-0.00024441257,-9.042534,for,-0.00050763815,-8.048149,for,-0.011566331,-4.553892,for,-0.0002821928,-9.0658455,for,-0.00050311204,-8.333279,for,-0.0041645877,-5.5161753,for,-0.00012082772,-9.527583,for,-0.0042666774,-5.600937
6825,1946312,for,-0.6377275,-0.76852965,for,-0.48861545,-0.9856972,for,-0.16260844,-1.9123375,for,-0.0074485596,-5.0814767,for,-0.54527575,-0.87088686,for,-0.025752662,-3.755859,mot,-0.7297363,-0.66147995,for,-0.31780538,-1.3346015,for,-0.46704078,-0.9898336
6826,1946414,mot,-1.1958498,-0.3845972,mot,-0.84806234,-0.5884798,mot,-0.9634981,-0.48595527,mot,-1.7526126,-0.21063572,for,-0.63992065,-0.7687201,for,-0.2731072,-1.4334427,for,-0.64825904,-0.7607583,for,-0.14897178,-2.0161822,for,-0.056849353,-2.953654
6827,1946515,for,-0.0036279853,-6.8993053,for,-0.00022308611,-11.733177,for,-0.00047261795,-8.26458,for,-0.0039747474,-5.7253704,for,-0.002878461,-10.717445,for,-0.0023255793,-6.880961,for,-0.005917539,-7.3358183,for,-0.0008379809,-12.556785,for,-0.0058644437,-7.9284587
6828,1946520,for,-0.047112342,-3.1786487,for,-0.0025055055,-6.751254,for,-0.013784289,-4.3631153,for,-0.5021804,-0.93644935,for,-0.16831508,-1.8821136,for,-0.014788099,-5.2124753,for,-0.05170938,-3.0042546,for,-0.011947817,-5.053667,for,-0.013378331,-4.454069
6829,1946617,mot,-1.700852,-0.20951526,mot,-2.162678,-0.12457682,mot,-2.668845,-0.07254298,mot,-3.0118868,-0.05340225,mot,-2.3958538,-0.09714378,mot,-0.94859004,-0.49533156,mot,-1.2147144,-0.3535122,mot,-0.8696382,-0.55390716,mot,-3.3287969,-0.03755995
