,id,gpt-3.5-turbo_vote,gpt-3.5-turbo_for_lprob,gpt-3.5-turbo_against_lprob
6080,185910,for,-0.00028910663,-13.009782
6081,1864716,for,-0.025239708,-3.8868196
6082,1864811,for,-0.00019710339,-12.879621
6083,1865122,for,-0.010137568,-4.7192326
6084,186524,for,-0.009210777,-5.423321
6085,186533,for,-0.00027802069,-14.674686
6086,186542,for,-0.00012523093,-13.474404
6087,186551,for,-0.00077972695,-13.253292
6088,186613,for,-0.001622576,-9.084653
6089,186615,mot,-2.2641711,-0.11297564
6090,186616,for,-0.005906519,-5.217569
6091,186590,for,-0.0020302308,-11.796065
6092,186333,for,-0.14288649,-2.0499032
6093,186342,for,-0.05800832,-3.2156394
6094,186351,for,-0.0018113178,-7.6854663
6095,186372,for,-0.00038729745,-11.484669
6096,186380,for,-0.00018077616,-14.82066
6097,186403,for,-0.2063513,-1.6981611
6098,186412,for,-0.0044567045,-7.845872
6099,186421,for,-0.00058770267,-14.669083
6100,186430,for,-0.00021366903,-15.182476
6101,186431,for,-0.00012213163,-16.774149
6102,186432,for,-0.0023678013,-8.84744
6103,1867910,for,-0.00044902292,-13.784177
6104,186806,for,-0.00022773506,-12.877618
6105,186807,for,-0.00037442712,-11.972571
6106,186808,for,-0.0002105734,-15.714494
6107,186809,for,-7.088138e-05,-13.55397
6108,186813,for,-0.0004957251,-10.412287
6109,186814,for,-6.4802e-05,-16.138077
6110,186815,for,-0.0019065011,-8.735362
6111,186822,for,-0.0027359242,-6.169814
6112,186831,for,-0.00024810788,-13.320002
6113,186853,for,-0.6758445,-0.71408683
6114,186871,for,-0.0042764153,-6.9071903
6115,186872,for,-0.00031639694,-11.912983
6116,1868823,for,-0.0025820818,-9.174713
6117,1868917,for,-0.00044628125,-13.479002
6118,1868918,for,-0.0002784975,-10.688889
6119,1868919,for,-0.000118086034,-10.53656
6120,1868920,for,-0.0005407621,-14.344344
6121,1868921,for,-0.000104616025,-14.265842
6122,1868922,for,-6.0153056e-05,-16.836779
6123,1869016,for,-0.00059294765,-12.974207
6124,1869115,for,-0.0011371198,-13.532076
6125,1869211,for,-0.00020580526,-13.486034
6126,1869212,for,-0.00021248066,-12.671456
6127,1869213,for,-0.00018875914,-14.953592
6128,1869214,for,-0.00021450345,-13.913091
6129,186937,for,-0.00039909125,-15.253738
6130,186941,for,-0.0014995065,-11.672308
6131,186943,for,-0.00010998019,-14.91661
6132,186944,for,-7.183501e-05,-14.216289
6133,186945,for,-5.8841815e-05,-17.46017
6134,186946,for,-6.325235e-05,-18.309336
6135,186948,for,-0.00013440961,-15.260049
6136,186949,for,-3.9888433e-05,-18.960209
6137,1869410,for,-4.370295e-05,-14.869349
6138,186952,for,-7.851042e-05,-15.265888
6139,186960,for,-1.7716551e-05,-16.65293
6140,186621,mot,-6.150914,-0.004565292
6141,186622,for,-0.07503818,-2.6661904
6142,186623,for,-0.0013485688,-8.879211
6143,186647,for,-0.0022574295,-13.787217
6144,186656,for,-0.0021518075,-14.188038
6145,186665,for,-0.0015281942,-13.89687
6146,186674,for,-0.0010640095,-13.311956
6147,186683,for,-0.0017589561,-13.065754
6148,186691,for,-0.0032877517,-10.920808
6149,186692,for,-0.0005829382,-10.11658
6150,186717,for,-2.808727e-05,-15.797854
6151,186726,for,-7.9418505e-06,-14.030205
6152,186731,for,-0.00040445544,-13.285002
6153,186734,for,-0.00013131031,-13.532877
6154,186735,for,-0.00013321757,-16.483223
6155,186742,for,-8.590105e-05,-15.657549
6156,186743,for,-0.0075924336,-5.1570024
6157,186750,for,-0.00013393279,-16.074884
6158,186770,for,-0.0003246183,-10.045303
6159,187031,for,-0.0005228889,-11.693399
6160,187032,for,-0.0029867329,-8.244514
6161,187050,for,-0.00067955,-10.5441885
6162,187070,for,-0.00039944888,-10.698958
6163,187092,for,-0.0018303463,-6.8184676
6164,187103,mot,-0.8382827,-0.5751411
6165,187513,for,-0.00013297916,-10.505544
6166,187521,for,-0.031009268,-3.5488963
6167,187522,for,-0.15047647,-1.9754658
6168,187530,for,-0.00016873659,-9.616111
6169,187540,for,-0.054250382,-2.9642503
6170,187550,for,-0.00173599,-6.8092713
6171,187564,for,-0.014389616,-4.3452535
6172,187572,for,-4.6683042e-05,-12.770843
6173,187581,for,-0.00097327895,-12.236213
6174,187583,for,-5.121278e-05,0.0
6175,187601,for,-0.005649679,-10.178497
6176,187602,for,-0.00017660404,-13.998754
6177,187631,for,-6.706687e-05,-17.544949
6178,187632,for,-0.0012504661,-12.480693
6179,187633,for,-1.3544423e-05,-17.457596
6180,187747,for,-0.0018234545,-11.362698
6181,187754,mot,-5.071589,-0.0065252995
6182,187755,for,-0.004594842,-6.040571
6183,187756,for,-0.45280263,-1.0156155
6184,187761,mot,-2.134134,-0.12700821
6185,187762,for,-0.00033844227,-13.7988
6186,187763,mot,-1.3767855,-0.29119128
6187,187781,for,-0.00026419671,-12.402385
6188,187802,mot,-5.507445,-0.004431305
6189,1873010,for,-3.368984e-05,-13.422542
6190,187317,for,-0.0035482817,-5.8613706
6191,187318,for,-0.014103801,-4.620469
6192,187319,for,-0.003526541,-6.605707
6193,187322,for,-2.2961513e-05,-14.589146
6194,187323,for,-6.4444386e-05,-15.23435
6195,187324,for,-2.1173457e-05,-16.300655
6196,187325,for,-9.913265e-05,-10.375673
6197,187326,for,-0.0027345011,-6.0985656
6198,187331,for,-1.569009e-05,-14.580399
6199,187340,for,-0.55252707,-0.86590064
6200,187341,for,-9.372295e-06,-17.401203
6201,187342,for,-1.2113979e-05,-19.106152
6202,187354,for,-9.484132e-05,-17.507769
6203,187355,for,-0.00053134863,-8.184325
6204,187356,for,-0.00011450992,-16.620865
6205,187357,for,-0.00042686204,-12.96558
6206,187358,for,-3.7027545e-05,-14.100671
6207,187359,for,-0.030220397,-3.583487
6208,187361,for,-4.365741e-06,-18.517694
6209,187362,for,-2.8444882e-05,-15.385597
6210,187363,for,-5.4312077e-05,-15.730109
6211,187370,for,-0.0006201041,-8.726936
6212,187380,for,-3.888926e-06,-18.97335
6213,187381,for,-5.276243e-05,0.0
6214,187391,for,-0.06896155,-2.9817443
6215,187392,for,-0.014051496,-4.4799767
6216,187393,for,-0.001202493,-7.431596
6217,187394,mot,-0.75521785,-0.6380151
6218,187411,for,-0.0019219682,-8.288804
6219,187412,for,-0.00017600802,-14.99834
6220,187413,for,-4.4849444e-06,-16.51274
6221,187430,for,-0.22373249,-1.6099782
6222,187461,for,-8.75699e-05,-13.255512
6223,187483,for,-6.0510665e-05,-15.83027
6224,187980,for,-0.00035190862,-9.319924
6225,187990,for,-0.00014227704,-15.29761
6226,188000,for,-0.00018268342,-10.171713
6227,188011,for,-0.0001245157,-13.098187
6228,188022,for,-0.0004890497,-11.811158
6229,188030,for,-0.00047785923,-8.480903
6230,188031,for,-0.0031855558,-8.398336
6231,188040,for,-0.001049362,-7.57511
6232,188041,for,-3.261701e-05,-14.929932
6233,188055,for,-9.531814e-05,-16.02007
6234,188062,for,-3.9411618e-05,-14.410146
6235,188063,for,-0.000525273,-9.153068
6236,188064,for,-7.922564e-05,-16.006672
6237,188071,for,-0.00020318278,-14.61296
6238,1881015,mot,-2.5117948,-0.0851743
6239,1881018,mot,-2.2046673,-0.120084085
6240,1881114,for,-4.2153304e-05,-16.122026
6241,188131,for,-0.007170686,-5.1799784
6242,188250,for,-0.0009983942,-7.825061
6243,188251,mot,-1.937118,-0.1563831
6244,187820,for,-0.5043225,-0.93297625
6245,187831,for,-0.00046367763,-16.063185
6246,187832,for,-3.3093824e-05,-12.8930025
6247,187840,for,-6.587483e-05,-17.359545
6248,187852,for,-0.004423825,-6.087954
6249,187864,for,-0.10091386,-2.3913267
6250,187876,for,-0.0010899738,-8.585685
6251,187885,for,-0.00016778296,-11.284918
6252,187891,for,-0.00029422872,-11.244006
6253,187903,for,-3.7146747e-05,-15.951079
6254,187935,for,-0.059911944,-2.8780882
6255,187941,mot,-7.387042,-0.00073505857
6256,187944,for,-0.0018616419,-7.4696674
6257,187971,for,-0.0006448837,-12.379845
6258,187972,for,-0.00038181408,-9.381599
6259,188493,for,-0.0011923717,-13.916447
6260,188494,for,-2.618001e-05,-15.952682
6261,188511,for,-0.00016527968,-16.802464
6262,188512,for,-0.0021658444,-10.850387
6263,188551,for,-0.03425539,-3.5332198
6264,188552,for,-0.19444881,-1.7541641
6265,188553,for,-0.33981502,-1.2517947
6266,188590,for,-0.00010854974,-14.912729
6267,188564,for,-6.1821906e-05,-13.089702
6268,188571,for,-0.0011360507,-14.98363
6269,188572,for,-0.0020856662,-7.459367
6270,188573,mot,-1.4008152,-0.28569907
6271,1886113,for,-8.3993786e-05,-12.080683
6272,188627,for,-0.28523436,-1.4199504
6273,1886210,for,-3.8934802e-05,-13.400767
6274,1886212,for,-9.054999e-05,-18.061415
6275,188634,for,-0.0005819846,-7.6356244
6276,188635,mot,-1.6759471,-0.20840248
6277,188636,for,-0.08617802,-2.5623095
6278,188638,for,-0.0075751543,-4.9768934
6279,188639,for,-0.002050336,-6.80443
6280,1886311,for,-7.421909e-05,-15.922733
6281,188643,for,-7.624555e-05,-16.796711
6282,188652,for,-0.00036561702,-17.885674
6283,188661,for,-0.000529203,-9.393811
6284,188682,for,-0.0007761582,-14.16246
6285,188691,for,-0.00018089537,-15.087717
6286,188730,for,-0.00057543203,-9.839005
6287,188271,for,-0.009084495,-6.1648273
6288,188272,for,-0.0131155215,-4.5791135
6289,188283,for,-0.033384826,-3.4642587
6290,188300,for,-0.0005779353,-10.705038
6291,188330,for,-0.0006681175,-13.556558
6292,188411,for,-5.5146502e-05,-18.145279
6293,188412,for,-2.7968066e-05,-15.983319
6294,188430,for,-0.0041508186,-6.629786
6295,188440,for,-0.0012270159,-7.195685
6296,189341,for,-9.1622824e-05,-16.04594
6297,189345,for,-1.8431772e-05,-17.285452
6298,1893410,for,-0.00049369864,-15.9583435
6299,189352,for,-0.00017624642,-15.479953
6300,189353,for,-1.6286107e-05,-16.05629
6301,189354,for,-8.75699e-05,-14.839184
6302,189356,for,-0.00017445837,-13.482848
6303,189357,for,-5.550411e-05,-14.713131
6304,189358,for,-0.00024370835,-9.659798
6305,189359,for,-0.0036684868,-8.646117
6306,189372,for,-0.00018709028,-12.9074135
6307,189381,for,-0.00019769941,-14.7357855
6308,189383,for,-0.00021843717,-12.854314
6309,189603,for,-6.384837e-05,-18.39659
6310,189612,for,-2.939851e-05,-17.273075
6311,189621,for,-1.0206721e-05,-19.597248
6312,189630,for,-5.8484206e-05,-14.180743
6313,189646,for,-0.0011771319,-15.43581
6314,189658,for,-0.0017433661,-11.307291
6315,189669,for,-0.00018089537,-10.1294365
6316,189674,mot,-2.8257322,-0.062342744
6317,189681,mot,-4.7828536,-0.010419333
6318,189682,for,-0.06688517,-2.8585474
6319,189683,for,-0.012423823,-4.5268073
6320,189695,for,-0.0003646634,-17.270329
6321,189707,for,-0.0011923717,-7.557101
6322,189721,for,-0.00010473523,-16.277534
6323,189732,for,-0.016230375,-4.6235075
6324,189967,mot,-1.9154214,-0.16162953
6325,189973,for,-0.0011298558,-9.894246
6326,189982,for,-0.020106059,-4.2847295
6327,189994,for,-0.5853669,-0.81762475
6328,189995,for,-0.00063761964,-11.932502
6329,189996,for,-1.0206721e-05,-16.674232
6330,190001,for,-2.7014437e-05,-16.727737
6331,190080,for,-0.1276003,-2.1300607
6332,190091,for,-0.0005320639,-9.547407
6333,1900913,for,-0.07846181,-3.1143048
6334,190102,for,-0.17992617,-1.8336356
6335,190103,for,-0.0007436376,-8.494356
6336,190114,mot,-4.9148717,-0.008068507
6337,190115,for,-0.001972054,-11.76745
6338,190126,for,-1.1994775e-05,-15.740737
6339,190127,for,-0.0006951583,-10.44143
6340,190129,for,-0.0031695107,-6.2754188
6341,1901210,for,-0.00016778296,-11.73008
6342,1901211,for,-0.0013909504,-7.8107724
6343,1901312,for,-5.3954464e-05,-13.207942
6344,1901314,for,-0.019801307,-4.0214853
6345,1901415,for,-0.00019221604,-14.307772
6346,1901416,for,-4.1557283e-05,-15.958843
6347,1901417,for,-0.00021700673,-13.089836
6348,1901418,for,-0.0053807916,-5.6079216
6349,1901419,for,-0.00020854695,-11.668441
6350,190150,for,-8.017927e-05,-15.058111
6351,190170,for,-0.48955128,-1.223316
6352,190184,for,-0.5775491,-0.8306161
6353,190186,for,-0.00014787962,-15.187999
6354,190187,for,-0.0043503675,-8.950535
6355,190195,for,-7.7199176e-05,-18.19604
6356,190202,for,-5.8126592e-05,-14.478627
6357,190203,for,-0.00093444786,-11.241251
6358,190211,for,-0.0015909155,-7.373642
6359,190220,for,-5.085517e-05,-17.160706
6360,1902512,for,-8.470901e-05,-12.945703
6361,1902513,for,-0.00015765065,-12.028514
6362,190304,for,-0.03206557,-3.5853417
6363,190313,for,-0.00013870094,-12.48376
6364,190322,for,-0.3084275,-1.3358018
6365,190331,for,-0.001014826,-7.247534
6366,189813,for,-0.33072397,-1.2757161
6367,189814,mot,-2.8039656,-0.063460246
6368,189815,for,-0.0069068293,-5.2973447
6369,189816,for,-0.0007595999,-10.148302
6370,189827,mot,-6.8229933,-0.0017425317
6371,189838,for,-0.00055124465,-12.861439
6372,189839,for,-0.0009051494,-7.437972
6373,1898310,for,-0.00067526236,-7.6313705
6374,189881,for,-9.150362e-05,-15.220125
6375,189882,for,-8.2324936e-05,-10.673519
6376,189900,for,-0.034595836,-3.5935633
6377,189922,mot,-10.029932,-0.0007702016
6378,189941,for,-0.00052479614,-13.461918
6379,189942,for,-0.000244651,-13.348008
6380,190412,mot,-3.3396187,-0.039222598
6381,190421,for,-6.456359e-05,-16.353237
6382,190451,for,-0.00024572382,-14.700943
6383,190452,for,-0.0012471357,-10.4611225
6384,190471,mot,-6.0548773,-0.003033567
6385,190472,for,-0.3381638,-1.2498727
6386,190473,for,-7.934485e-05,-16.55727
6387,190474,for,-0.0007840183,-10.147583
6388,190475,for,-0.00033510823,-12.204608
6389,190523,for,-0.00050025113,-9.727511
6390,190532,for,-2.355753e-05,-17.283411
6391,190544,for,-0.0046329265,-8.455671
6392,190561,for,-0.0012547537,-8.418013
6393,1905718,for,-0.02419556,-3.7822409
6394,1905816,for,-8.0656086e-05,-14.36239
6395,1905915,for,-0.00038134094,-17.284119
6396,190612,for,-0.0005905636,-12.291715
6397,190616,for,-0.000114748334,-14.85429
6398,190617,for,-3.9411618e-05,-16.262482
6399,190975,for,-0.00032342627,-12.397038
6400,190982,mot,-7.5442104,-0.0010091115
6401,190983,for,-0.00036679808,-17.857693
6402,190984,for,-0.00022856948,-9.401941
6403,190991,for,-8.3278566e-05,-12.852809
6404,191017,for,-0.008840522,-6.4240303
6405,191023,for,-0.0044631124,-7.614626
6406,191024,for,-9.72254e-05,-12.259172
6407,191025,for,-0.2053345,-1.696019
6408,191026,for,-0.00031699296,-16.690098
6409,191041,for,-0.24405958,-1.5448484
6410,191042,for,-0.0010830637,-9.423357
6411,191251,for,-0.004549389,-6.965014
6412,191252,for,-0.0033718692,-6.163034
6413,191262,for,-0.00049703266,-9.041766
6414,191263,for,-0.0012509429,-9.811119
6415,191281,for,-0.00025597532,-12.619869
6416,191292,for,-0.0008831188,-8.3751545
6417,191311,for,-0.0009099139,-8.853928
6418,191330,for,-0.015599059,-4.90009
6419,190672,for,-9.698699e-05,-13.782116
6420,190673,for,-0.001809414,-7.9088473
6421,190681,for,-1.831257e-05,-16.347195
6422,190701,for,-0.009115325,-5.1532288
6423,190712,for,-0.0012561842,-10.56598
6424,190723,for,-0.00407484,-8.848624
6425,190810,for,-0.0076558464,-6.475612
6426,190824,for,-0.00011963568,-13.839366
6427,190841,for,-1.9385403e-05,-17.821527
6428,190842,for,-5.7961847e-06,-19.28162
6429,190843,for,-0.0048266808,-5.414895
6430,190857,for,-0.0033109158,-6.150697
6431,190871,for,-0.0036096973,-5.687398
6432,190872,mot,-4.2032533,-0.015541783
6433,190873,mot,-6.3583574,-0.002522627
6434,190874,for,-0.029196424,-3.5707386
6435,190875,for,-0.040185217,-3.259889
6436,190876,for,-0.10515703,-2.319215
6437,190884,for,-0.027781185,-3.6491249
6438,190901,for,-0.0042647775,-6.250252
6439,190902,mot,-0.8306032,-0.5862184
6440,190903,for,-0.006836141,-5.8960648
6441,190911,mot,-2.5859237,-0.07928224
6442,190913,for,-0.119705334,-2.2003977
6443,190922,for,-0.0036509146,-6.254296
6444,190940,for,-0.16345583,-1.9065474
6445,191402,for,-0.00018947436,-9.2533655
6446,191403,for,-0.000312344,-12.722164
6447,191404,for,-6.6306106e-06,-17.083805
6448,191421,for,-9.7583004e-05,-14.911272
6449,191435,for,-0.00014048899,-14.097875
6450,191441,for,-0.0016243567,-7.110046
6451,191442,mot,-0.9465882,-0.4979226
6452,191443,mot,-0.9516393,-0.49637428
6453,191444,for,-0.0003892047,-14.081078
6454,191456,mot,-1.8729548,-0.40798143
6455,1914710,for,-0.0012773768,-9.082158
6456,191488,for,-0.0016119851,-7.385287
6457,191489,for,-0.00013584005,-11.168777
6458,191495,for,-0.001310002,-13.753099
6459,191501,for,-0.00011415232,-16.366886
6460,191502,for,-0.00021486107,-12.52625
6461,191503,for,-0.00021164624,-17.703754
6462,191504,for,-2.057744e-05,-15.946381
6463,191506,for,-0.0017969197,-10.075027
6464,191507,for,-0.00016659092,-10.8464
6465,19173154,for,-0.16732307,-1.8740301
6466,19173155,for,-0.00038991994,-9.202756
6467,19174157,for,-0.19207492,-1.752412
6468,19175151,mot,-9.08036,-0.0012889248
6469,19175152,for,-0.013184703,-5.134425
6470,19175153,for,-0.010639339,-5.9212437
6471,19176146,for,-0.0029741377,-12.306085
6472,19176147,for,-0.0018442784,-12.428356
6473,19177148,for,-0.00232058,-6.295917
6474,19177149,for,-0.0005500526,-10.710105
6475,19177150,for,-0.00038682064,-15.458416
6476,19178141,for,-0.0033169806,-6.525324
6477,19178143,for,-0.0032781258,-7.375192
6478,19178144,for,-0.17424195,-1.8397387
6479,19178145,for,-0.14778817,-2.0078535
6480,19179128,for,-0.0001596771,-17.13195
6481,19180129,for,-0.003146939,-7.898987
6482,19180130,for,-0.00051717076,-10.40605
6483,19181126,for,-0.0010579374,-7.782001
6484,19181127,for,-0.0021714359,-12.431838
6485,19182117,for,-0.014322511,-5.1265717
6486,19182118,mot,-7.5501485,-0.0009958909
6487,19182119,mot,-2.4811966,-0.112796
6488,19182120,mot,-4.9358754,-0.009590806
6489,19182121,for,-0.0002036596,-13.730261
6490,19182122,mot,-1.890086,-0.16604507
6491,19182123,for,-5.800739e-05,-12.971335
6492,19182124,for,-0.0033519017,-7.712025
6493,19185111,for,-0.002184165,-9.839283
6494,19186115,for,-0.00018029935,-14.6484
6495,19186116,for,-0.010294387,-4.844605
6496,1918786,for,-0.00019388489,-11.326398
6497,1918887,for,-0.0057939324,-5.490791
6498,1918888,for,-6.837811e-05,-16.037077
6499,1918992,for,-0.3642293,-1.1967946
6500,19190112,for,-0.0022354245,-6.745432
6501,19191113,for,-0.009287432,-4.863297
6502,19191114,for,-0.39650488,-1.1250396
6503,1919383,for,-0.00058746425,-12.621426
6504,1919384,for,-0.0022814574,-15.625212
6505,1919385,for,-0.0006106906,-10.545561
6506,1919490,for,-0.004020338,-5.6949687
6507,1919689,for,-0.00027325618,-11.683234
6508,1919749,mot,-2.065367,-0.14453335
6509,1919847,for,-0.0003959993,-9.77551
6510,1919848,for,-0.00062546454,-7.559519
6511,1919936,for,-0.011008208,-4.6808043
6512,1919937,for,-0.00031127117,-11.099241
6513,1920035,for,-0.00042423955,-13.332599
6514,1920226,for,-5.6815352e-05,-13.391912
6515,1920227,for,-0.0006056951,-8.030984
6516,1920228,for,-0.00023977463,-17.26699
6517,1920229,for,-0.00017004783,-14.8342285
6518,1920334,for,-0.0018622379,-7.5272737
6519,1920422,for,-0.00073398574,-8.342583
6520,1920423,for,-0.00016194198,-12.91959
6521,1920425,for,-8.363618e-05,-13.146145
6522,1920531,for,-0.0018804468,-9.5174675
6523,1920532,for,-0.0054375897,-5.729919
6524,1920533,for,-2.319992e-05,-14.976442
6525,1920620,for,-0.00037216223,-12.344162
6526,1920721,for,-0.5949244,-0.80709785
6527,1920815,for,-0.0017621672,-8.778322
6528,1920816,for,-3.1424974e-05,-16.765383
6529,1920918,for,-0.002807606,-6.177719
6530,1920919,for,-0.04649453,-3.1381025
6531,1921013,for,-0.0010681779,-11.1262665
6532,1921014,for,-0.0004360334,-11.897677
6533,1921117,for,-0.00012047011,-12.33902
6534,192122,for,-0.0017512225,-7.1747384
6535,192124,for,-2.7610455e-05,-18.123894
6536,192125,for,-0.00011653639,-11.002768
6537,192126,for,-0.30055055,-1.3731061
6538,192127,for,-5.419287e-05,-12.641873
6539,1921311,for,-0.02999519,-3.7568018
6540,1921312,for,-0.0001273766,-13.046169
6541,1921410,for,-0.00019436171,-15.677088
6542,192159,for,-8.196733e-05,-15.659245
6543,192161,for,-1.5332478e-05,-15.426323
6544,1921791,for,-0.00096601114,-13.84187
6545,19218125,for,-0.0015053401,-8.942806
6546,19219142,mot,-7.425469,-0.0045950804
6547,19220156,for,-8.280175e-05,-14.344796
6548,19221158,for,-0.00013667447,-9.634875
6549,192228,for,-0.00025013436,-11.728567
6550,192230,for,-0.0034335232,-9.12422
6551,192240,for,-0.003115449,-8.005944
6552,192250,for,-0.001528075,-12.757595
6553,192251,for,-5.2047206e-05,-16.160997
6554,192252,for,-8.4828214e-05,-14.506272
6555,192280,for,-0.00020568605,-9.521616
6556,192290,for,-0.0005186012,-12.640507
6557,192300,for,-0.00038777426,-13.751367
6558,192310,for,-0.046160497,-3.1744506
6559,192320,for,-0.00014346908,-13.815702
6560,192330,for,-0.00045009577,-9.519836
6561,192340,for,-0.0007278019,-12.7783785
6562,192360,for,-0.00020675888,-14.570554
6563,192361,for,-7.910644e-05,-15.450694
6564,192362,for,-0.00014120422,-14.932264
6565,192363,for,-6.575563e-05,-16.174059
