,id,gpt-3.5-turbo_left_vote,gpt-3.5-turbo_left_for_lprob,gpt-3.5-turbo_left_against_lprob,gpt-3.5-turbo_right_vote,gpt-3.5-turbo_right_for_lprob,gpt-3.5-turbo_right_against_lprob,gpt-3.5-turbo_center_vote,gpt-3.5-turbo_center_for_lprob,gpt-3.5-turbo_center_against_lprob
5690,181150,for,-0.00030829108,-14.6083,mot,-0.8990369,-0.57526445,for,-0.0016328092,-13.014965
5691,181160,for,-8.888114e-05,-16.499435,for,-0.6941277,-0.7189423,for,-0.0007096902,-11.136038
5692,181170,for,-8.506662e-05,-16.36882,for,-0.09180913,-2.570008,for,-0.00021748354,-13.040401
5693,181330,for,-0.00037859922,-16.714157,mot,-4.8633523,-0.041107427,for,-0.0033709155,-10.585448
5694,181340,for,-0.0016112701,-8.165203,for,-0.63940525,-0.757638,for,-0.009991814,-4.761937
5695,181361,for,-0.0001407274,-10.983398,mot,-4.3727927,-0.014104506,mot,-2.460805,-0.0922498
5696,181362,for,-4.6444635e-05,-15.227012,for,-0.12690395,-2.191403,for,-0.00018089537,-10.658262
5697,181366,for,-0.00019412329,-14.176294,mot,-3.1007447,-0.13493194,for,-0.004297065,-5.5306168
5698,181367,for,-0.0008870415,-8.424746,for,-0.0091902185,-5.435694,for,-0.0021689364,-7.0191236
5699,181369,for,-0.00022094045,-9.796921,for,-0.4957044,-0.9412725,for,-0.0019362469,-9.0441265
5700,181373,for,-0.00028898742,-8.228412,mot,-1.2189169,-0.3510389,for,-0.16188914,-1.902318
5701,181374,for,-5.216641e-05,-16.274826,mot,-2.7596064,-0.084649116,for,-0.0006878906,-8.576451
5702,181375,for,-8.196733e-05,-13.199585,for,-0.31509113,-1.313096,for,-0.0016798213,-6.4878745
5703,181378,for,-0.00027230257,-14.610359,for,-0.5302267,-1.1537962,for,-0.0016337627,-9.952123
5704,181390,for,-0.00020711649,-16.923285,for,-0.3765017,-1.6465575,for,-0.000662161,-15.926672
5705,181400,for,-0.00076555274,-13.147397,for,-0.22107522,-2.0027583,for,-0.00094278844,-12.448258
5706,181777,for,-0.00023417205,-8.746998,mot,-2.3599536,-0.10688086,for,-0.16377881,-1.8919244
5707,181784,for,-0.0017173045,-16.810707,mot,-8.653211,-0.48005918,for,-0.0006383349,-14.804202
5708,181785,for,-3.9650025e-05,-16.528,for,-0.046985984,-3.2460542,for,-0.00011892046,-13.577497
5709,181786,for,-6.206032e-05,-15.460628,for,-0.10799296,-2.3541896,for,-0.00017421995,-11.102662
5710,181793,for,-3.0545007e-06,-16.229963,for,-9.484132e-05,-9.580663,for,-7.822647e-06,-15.540937
5711,181802,for,-9.317247e-05,-14.8866825,for,-0.63856435,-0.7818253,for,-0.0002966128,-13.083121
5712,181811,for,-0.0020804321,-10.22362,for,-0.010401521,-9.947412,for,-0.00019972587,-9.699697
5713,181828,for,-2.3438328e-05,-16.126678,for,-0.00030686063,-10.722836,for,-0.00022761585,-16.961214
5714,181830,for,-0.00022094045,-15.759754,for,-0.057237588,-3.095255,for,-0.0014701071,-12.4628105
5715,181840,for,-5.9153886e-06,-15.891182,for,-4.477578e-05,-11.660382,for,-5.669615e-05,-16.078064
5716,181841,for,-6.968935e-05,-13.123202,mot,-0.7078315,-0.6951896,for,-0.0002576442,-8.820381
5717,181854,for,-0.058721025,-2.8760638,for,-0.40682113,-1.1062573,for,-0.12998025,-2.1118414
5718,181862,for,-0.0016215033,-10.717741,for,-0.074585006,-2.8821526,for,-0.000496675,-9.878491
5719,181863,for,-0.0035595656,-6.111237,for,-0.17123234,-1.8747731,for,-0.018651556,-4.018064
5720,181871,for,-0.0009771943,-9.810039,for,-0.17105652,-1.9525297,for,-0.003432931,-7.167318
5721,181880,for,-0.00080926745,-10.732921,for,-0.25731865,-1.5399076,for,-0.0012002318,-7.884381
5722,181890,for,-0.0008109363,-9.686584,for,-0.12839763,-2.2124622,for,-0.00059520884,-9.58729
5723,181900,for,-5.669615e-05,-10.757741,for,-0.14401956,-2.0814815,for,-0.0002223709,-9.048312
5724,181605,for,-0.0010653207,-9.9471445,for,-0.53190124,-0.95943725,for,-0.0061455267,-6.2204227
5725,181614,for,-0.0015679495,-7.20681,for,-0.2964612,-1.4120008,for,-0.12769651,-2.1308093
5726,181626,for,-0.004782069,-5.6313043,mot,-1.5493186,-0.26135466,for,-0.24473944,-1.5328444
5727,181631,for,-0.007038828,-7.368605,mot,-2.1244905,-0.15778904,for,-0.19114216,-1.782983
5728,181632,for,-0.15295723,-1.9699738,mot,-0.70540184,-0.69598335,for,-0.102461874,-2.4081373
5729,181633,mot,-5.8680882,-0.0033538053,for,-0.32338694,-1.3036306,mot,-0.97154105,-0.48099002
5730,181674,for,-0.0002701569,-9.81351,for,-0.18168528,-1.8449811,for,-0.0055484395,-5.3902264
5731,181675,for,-5.3193703e-06,-14.664362,mot,-7.10327,-0.0019649125,for,-2.5107178e-05,-12.9637985
5732,181682,for,-0.00017994174,-9.908162,for,-0.2287258,-1.6019329,for,-0.017594904,-4.0776477
5733,181691,for,-0.00023703295,-11.24326,for,-0.6058647,-0.8075859,for,-0.0026282156,-6.2547245
5734,181716,for,-0.0004304308,-8.273042,mot,-0.9945196,-0.4754461,for,-0.0003304593,-10.425563
5735,181717,for,-4.7517467e-05,-11.396919,for,-0.16434012,-1.9016944,for,-0.007166785,-4.9960966
5736,181724,for,-9.984788e-05,-11.364066,mot,-4.3960466,-0.014134477,for,-0.015332124,-4.1952906
5737,181735,mot,-3.4866333,-0.031642843,mot,-2.6969712,-0.07095655,mot,-3.8362658,-0.022432523
5738,181742,for,-0.019602949,-3.951999,for,-0.48474327,-0.96110356,mot,-0.8155874,-0.5847639
5739,181743,for,-0.010118098,-4.981975,mot,-0.7362766,-0.66560173,for,-0.041978266,-3.2412333
5740,181751,for,-0.0009860081,-7.077135,mot,-0.8965412,-0.53295094,for,-0.05134412,-3.0278761
5741,182068,for,-0.0042770077,-6.0368204,mot,-0.8736486,-0.5542211,for,-0.004582973,-5.8854613
5742,182077,for,-0.00022320532,-11.005228,for,-0.041455172,-3.431035,for,-0.0048626345,-7.4678907
5743,182086,for,-0.008651919,-5.4844036,for,-0.5554062,-0.8810059,for,-0.01757476,-4.822993
5744,182095,for,-0.00020628207,-10.894081,for,-0.014898863,-4.6556344,for,-0.00032271104,-13.396559
5745,182104,for,-0.0018780663,-6.807016,for,-0.05388402,-3.3940177,for,-0.0029059201,-6.2866316
5746,182113,mot,-3.2672975,-0.039304547,mot,-3.2382727,-0.040633094,mot,-3.8690014,-0.024307141
5747,182122,for,-0.014075831,-4.3306804,mot,-2.873663,-0.16523363,mot,-1.4399258,-0.2728077
5748,182131,for,-0.00018732868,-9.372049,for,-0.63005096,-0.76221496,for,-0.004827869,-5.3856683
5749,182041,for,-0.015820373,-4.1688356,mot,-1.4892236,-0.27101907,mot,-1.4838487,-0.26249516
5750,182042,for,-0.0032749218,-5.869728,mot,-1.2710898,-0.3997328,for,-0.1771491,-1.8379881
5751,182043,for,-0.00010556965,-12.154485,for,-0.20066153,-1.7484597,for,-0.0012211787,-6.9190316
5752,182044,for,-0.0014917691,-6.665781,for,-0.27988148,-1.4639673,for,-0.016496224,-4.296741
5753,181911,for,-4.7159858e-05,-13.015155,for,-0.08385544,-2.5462787,for,-0.00011105302,-11.633173
5754,181912,for,-0.04289127,-3.2494037,for,-0.01637475,-4.8683395,for,-0.0007687712,-10.966019
5755,181913,mot,-4.39694,-0.017805012,for,-0.34934607,-1.2615966,for,-0.14921065,-1.9945018
5756,181932,for,-2.9279307e-05,-12.311807,for,-0.07146179,-2.676999,for,-0.0022533876,-6.195813
5757,181941,for,-0.00011331789,-10.591729,for,-0.07503918,-2.6671908,for,-0.00085893506,-7.205992
5758,181968,for,-0.0031966083,-5.884386,for,-0.5519136,-0.8862947,for,-0.3204405,-1.2997572
5759,181975,for,-0.005986743,-5.24418,for,-0.54391825,-0.8801724,for,-0.5325945,-0.88677007
5760,181986,for,-9.960947e-05,-11.550127,for,-0.67635185,-0.7161277,for,-0.0004797665,-9.461783
5761,181997,for,-0.00013333677,-10.9971695,for,-0.12669352,-2.164829,for,-0.001151648,-7.1353106
5762,182003,for,-0.0005688795,-8.260007,mot,-2.628158,-0.08246184,for,-0.11527041,-2.2275674
5763,182011,for,-0.0001439459,-9.177493,mot,-1.7338624,-0.2017846,for,-0.04357215,-3.1609733
5764,182012,for,-9.1026806e-05,-12.01575,mot,-1.2023137,-0.37108734,for,-0.0031613188,-5.8358297
5765,182014,for,-0.0007550701,-8.371771,mot,-1.5365347,-0.24900182,for,-0.046100512,-3.1180077
5766,182021,for,-0.0005096646,-9.807989,mot,-8.121319,-0.00769973,for,-0.006660312,-5.745804
5767,182182,for,-0.056025296,-2.9231212,mot,-1.1886957,-0.37148076,mot,-1.5952051,-0.23002785
5768,182183,for,-0.00063404354,-7.9481936,for,-0.06670608,-2.9210763,for,-0.0004539103,-8.19314
5769,182209,for,-0.0010279274,-9.154175,for,-0.53637314,-0.9107399,for,-0.0006432149,-8.742542
5770,1822010,for,-0.0008280907,-9.398806,for,-0.4568685,-1.3417372,for,-0.013145291,-7.968418
5771,182216,for,-0.0030001663,-12.7933235,mot,-4.172818,-0.25269797,for,-0.0016595897,-14.189756
5772,182217,for,-5.8603408e-05,-14.005345,for,-0.00860973,-6.5874233,for,-0.00062046165,-11.944671
5773,182218,for,-0.00014883325,-16.254156,for,-0.03636159,-5.5246487,for,-0.0012079726,-15.284595
5774,182224,for,-0.003395633,-6.596497,for,-0.016422827,-4.4821687,for,-0.007880469,-5.3019385
5775,182231,for,-0.002306435,-9.819817,for,-0.066607386,-3.0002604,for,-0.0046739806,-6.524413
5776,182232,for,-0.19584864,-1.7543433,for,-0.047313042,-3.3758576,for,-0.0132605815,-4.441397
5777,182233,for,-0.0046338765,-8.866094,for,-0.11721633,-5.415724,for,-0.01992869,-9.525804
5778,182235,for,-0.00031341682,-11.397136,for,-0.10471159,-3.2514458,for,-0.0011147353,-12.307633
5779,182251,for,-0.24502581,-1.5307009,mot,-1.4282469,-0.27906358,mot,-2.124813,-0.13447195
5780,182252,for,-1.1756368e-05,-14.221905,mot,-0.86960036,-0.5475903,for,-6.980855e-05,-11.882434
5781,182287,for,-0.043708734,-3.1608086,for,-0.24652268,-1.5254648,for,-0.016086925,-4.18171
5782,182288,mot,-4.101307,-0.01701179,mot,-1.1665151,-0.38128644,mot,-3.9556594,-0.02089266
5783,182289,for,-0.0006815765,-13.29536,mot,-1.3992432,-0.31688774,for,-0.0015148617,-11.1475315
5784,1822810,for,-0.03238519,-3.4534361,for,-0.42832804,-1.0574441,for,-0.37774873,-1.158911
5785,182296,for,-0.003218707,-11.263129,for,-0.14553316,-2.2746701,for,-0.00691168,-9.470975
5786,182305,for,-0.0009202736,-7.1880426,for,-0.12343929,-2.168117,for,-0.0014647467,-6.7620773
5787,182314,for,-0.00028469609,-8.757564,for,-0.3539064,-1.2246683,for,-0.0043809935,-5.8171177
5788,182323,for,-0.0008096251,-7.2721815,for,-0.28417417,-1.400965,for,-0.037749834,-3.3038821
5789,182331,for,-0.37593305,-1.1632103,for,-0.061102998,-2.8417237,for,-0.056902394,-3.004107
5790,182332,for,-0.0008506055,-7.7778816,for,-0.114835836,-2.7156544,for,-0.0014349935,-9.087428
5791,182380,mot,-1.4425273,-0.26984358,mot,-2.0526273,-0.13819471,mot,-2.8736558,-0.058451205
5792,182396,for,-4.596782e-05,-11.611227,for,-0.2089304,-1.6820215,for,-0.0006657334,-7.6368065
5793,182405,for,-0.009916987,-4.632609,mot,-0.87267214,-0.5581122,for,-0.36510763,-1.1855804
5794,182414,for,-0.0003651402,-16.487347,for,-0.010004803,-5.359357,for,-0.0006420229,-15.586579
5795,182422,for,-0.0002974472,-11.82831,for,-0.1977401,-1.8606505,for,-0.0017061287,-6.612647
5796,182423,for,-0.050689925,-3.0326502,for,-0.23013109,-1.62496,for,-0.0035774994,-5.6964602
5797,182431,for,-0.00018804391,-11.856513,mot,-3.0707903,-0.0888377,for,-0.0016919655,-7.726036
5798,182440,for,-9.0788395e-05,-16.317295,for,-0.37298357,-1.3676468,for,-0.0037042352,-14.766829
5799,182603,for,-0.0014879584,-14.769329,for,-0.015441181,-7.1013255,for,-0.0013561904,-15.889456
5800,182680,for,-0.00029995048,-11.48265,for,-0.52240473,-0.9486285,for,-0.0015354545,-8.919086
5801,182692,for,-0.0005973545,-13.180569,for,-0.4923651,-1.4041522,for,-0.0004877531,-13.851848
5802,182701,for,-0.00016635252,-14.135828,for,-0.005957718,-6.4003477,for,-0.00032533353,-13.870217
5803,182740,for,-1.8193366e-05,-16.39351,for,-0.05812564,-4.745429,for,-0.0005724519,-12.924673
5804,182752,for,-0.00088775664,-15.871041,for,-0.2013724,-2.3770716,for,-0.0009891037,-14.340301
5805,182753,for,-0.00082261465,-12.842166,for,-0.3169921,-1.5172942,for,-0.0022563566,-12.113564
5806,182760,for,-0.0007557854,-14.161715,for,-0.30326438,-1.4646528,for,-0.0062849643,-13.581123
5807,182761,for,-0.0009213465,-9.883764,mot,-1.2683934,-0.34702763,for,-0.00062236894,-9.284183
5808,182781,for,-7.3742274e-05,-16.08538,for,-0.006429841,-5.570278,for,-0.00020318278,-14.476794
5809,182802,for,-0.0003001889,-15.500323,for,-0.10622257,-2.5228715,for,-0.00025954779,-12.2243595
5810,182803,for,-0.00139345,-7.8630476,for,-0.58876354,-0.8911317,for,-0.0050550257,-5.677172
5811,182804,for,-6.511407e-06,-16.550146,mot,-1.5993775,-0.2266415,for,-4.5133394e-05,-14.446803
5812,182811,for,-0.00024429336,-10.788771,mot,-6.136636,-0.027069852,for,-0.013963333,-4.3087
5813,182820,for,-3.2855416e-05,-16.2808,for,-0.020692652,-4.423668,for,-0.0005943781,-15.873958
5814,182453,for,-0.0012249894,-6.806689,for,-0.412638,-1.1397345,for,-0.008457721,-4.9284616
5815,182454,for,-8.947716e-05,-12.735985,for,-0.05636947,-2.9706838,for,-0.00063988456,-7.607175
5816,182455,for,-3.0113732e-05,-11.551977,mot,-1.7735469,-0.18941754,for,-0.0007721053,-7.3467917
5817,182461,for,-0.00844141,-4.7961974,mot,-0.97221893,-0.4893698,for,-0.43908876,-1.0356159
5818,182462,for,-0.005520104,-5.2287292,for,-0.23665191,-1.5668788,for,-0.29265955,-1.3740728
5819,182470,for,-0.0018487935,-8.334836,for,-0.056219604,-4.67553,for,-0.0035418593,-10.941053
5820,182522,for,-0.00012976067,-16.787374,for,-0.33497956,-1.4047332,for,-0.00014740281,-14.748343
5821,182523,for,-2.2842309e-05,-17.649464,for,-0.46424833,-1.003162,for,-2.0339032e-05,-16.375692
5822,182531,for,-0.00015908109,-16.995958,for,-0.2612426,-1.6272705,for,-0.00034511767,-15.33551
5823,183072,for,-0.0011067559,-14.319112,for,-0.1392768,-2.135836,for,-0.0006601345,-9.642025
5824,183073,for,-0.0027645794,-5.9567995,for,-0.35107413,-1.2323073,for,-0.0376937,-3.3496425
5825,183110,for,-0.0005232465,-9.326156,for,-0.05858342,-3.0670884,for,-0.0025036018,-7.5773077
5826,183120,for,-0.0018894952,-6.3393626,mot,-0.92302173,-0.5123276,for,-0.0014712991,-7.3720407
5827,183130,for,-0.00070992863,-10.087166,for,-0.03738782,-4.165571,for,-0.0010784221,-8.717921
5828,182870,for,-0.00014180024,-10.188565,for,-0.48724344,-1.0210874,for,-0.0010437669,-9.131538
5829,182940,for,-7.958325e-05,-10.8013525,for,-0.013910786,-4.34158,for,-0.00039480726,-9.355
5830,182950,for,-0.0068212207,-5.07935,for,-0.6894145,-0.71052885,for,-0.024822209,-3.816206
5831,182961,for,-2.2842309e-05,-16.66984,for,-0.02727102,-4.6200385,for,-4.5848617e-05,-16.138529
5832,182982,mot,-13.605466,-0.00017612721,mot,-0.69987977,-0.6900264,mot,-8.176555,-0.00045510233
5833,183161,for,-0.51264936,-0.92165166,for,-0.058352035,-4.4178586,for,-0.012615474,-6.6741014
5834,183172,for,-0.19401482,-1.7568963,for,-0.10759888,-2.4399161,for,-0.009980722,-4.7536426
5835,183341,for,-0.05925572,-2.892702,for,-0.089017324,-2.4941573,for,-0.06132636,-2.875665
5836,183352,for,-0.026345467,-3.6620915,mot,-0.7339774,-0.6636229,mot,-1.0685105,-0.42222074
5837,183320,for,-0.0001911432,-9.179071,for,-0.30932456,-1.469065,for,-0.0032080153,-5.946308
5838,183611,for,-0.0009571974,-9.187992,for,-0.29183674,-1.4601564,for,-0.0051527545,-6.2576933
5839,183612,for,-1.8550976e-05,-13.287059,for,-0.0056797876,-5.2609954,for,-1.4617256e-05,-14.848058
5840,183630,for,-0.0014223761,-6.620296,mot,-2.895035,-0.13029684,mot,-1.1611559,-0.38129443
5841,183647,for,-0.0002519224,-17.025839,for,-0.10671995,-3.0425453,for,-0.0015081973,-11.355157
5842,183648,for,-1.1517961e-05,-18.334808,for,-0.7692319,-0.9024297,for,-0.00014740281,-16.114607
5843,183655,for,-0.0008582198,-7.3711166,for,-0.0021217114,-8.448426,for,-0.0005619693,-14.409276
5844,183656,for,-0.000681338,-15.778557,for,-0.20704846,-2.3110104,for,-0.0006122403,-13.532383
5845,183664,for,-0.00082725624,-14.701655,for,-0.028515883,-6.6193495,for,-0.00017350474,-16.850863
5846,183671,for,-3.500108e-05,-15.969817,for,-0.0019653896,-7.555278,for,-0.00012952226,-15.390337
5847,183673,for,-0.00059461646,-13.828325,for,-0.02435625,-4.039142,for,-0.00050060876,-12.625554
5848,183682,for,-0.0001470452,-16.542698,for,-0.010941117,-6.549195,for,-2.6656826e-05,-17.056002
5849,183710,mot,-9.402304,-0.00084726774,mot,-2.7155292,-0.08544424,mot,-8.383688,-0.0008160584
5850,183772,mot,-9.83323,-0.0011570086,for,-0.06926393,-2.7239957,mot,-1.3401468,-0.3052194
5851,183773,for,-0.0015092702,-6.5395894,for,-0.3410157,-1.244706,for,-0.0063425377,-5.1046796
5852,183781,for,-0.0006358316,-15.992034,for,-0.19846858,-3.2976928,for,-0.0063013113,-12.14129
5853,183371,for,-0.000965296,-7.0523643,for,-0.19431004,-1.7560586,for,-0.009282704,-4.746818
5854,183382,for,-8.542423e-05,-16.65303,for,-0.006814239,-5.785939,for,-4.406056e-05,-16.375317
5855,183383,for,-8.566264e-05,-13.429571,mot,-1.191855,-0.3632073,for,-5.669615e-05,-14.611447
5856,183413,for,-0.00012511172,-12.258803,for,-0.31491956,-1.7278873,for,-0.005598122,-7.8939934
5857,183824,for,-0.0008476254,-7.4064035,for,-0.40617377,-1.1042213,for,-0.42842248,-1.0611968
5858,183520,for,-5.443128e-05,-14.449725,for,-0.024649959,-4.5786414,for,-0.0011901067,-9.077763
5859,183542,for,-0.0009777903,-10.4636755,for,-0.3853333,-1.2106698,for,-0.023162559,-3.8843362
5860,183971,for,-0.00035250463,-8.692604,for,-0.08590633,-2.978696,for,-0.001780972,-9.0435095
5861,183982,for,-0.000623561,-11.864649,for,-0.11740195,-3.5430858,for,-0.0008537048,-12.512811
5862,184002,for,-5.0735965e-05,-16.346949,for,-0.16190961,-2.0823903,for,-0.0005072805,-15.476727
5863,184010,for,-0.00014966767,-16.782915,mot,-1.942292,-0.16427498,for,-4.9305523e-05,-15.683397
5864,184040,for,-0.0006162932,-10.246811,mot,-0.8369494,-0.6496096,for,-0.002482081,-9.91133
5865,184156,for,-0.00041601455,-8.112267,mot,-7.839731,-0.0017451543,for,-0.15081967,-1.9705447
5866,184157,for,-0.04076632,-3.2304864,mot,-2.472013,-0.0937018,mot,-1.0931344,-0.41006905
5867,184165,mot,-7.5297728,-0.0009680376,mot,-5.5365467,-0.0054054577,mot,-6.9281073,-0.002175243
5868,184174,for,-0.011052887,-4.562729,mot,-1.9764649,-0.19542849,for,-0.3740205,-1.1706818
5869,184183,mot,-7.082906,-0.0013380974,mot,-2.8438294,-0.069674626,mot,-4.996669,-0.0167626
5870,184192,for,-0.0056038,-5.26569,mot,-5.408942,-0.010800441,for,-0.6702986,-0.71802044
5871,184201,for,-0.0021432433,-6.91204,for,-0.020044027,-4.4560275,for,-0.00405121,-7.5975304
5872,184262,for,-0.00039373443,-16.30079,for,-0.33797634,-1.3062533,for,-0.00095076405,-11.522288
5873,184274,for,-3.1737043e-06,-15.021903,for,-0.015958821,-4.288025,for,-6.647085e-05,-12.795082
5874,184283,for,-0.0017837029,-11.962158,for,-0.13030145,-2.3451948,for,-0.0010194713,-10.081126
5875,184290,for,-8.5781845e-05,-16.22172,mot,-1.1810071,-0.48288327,for,-0.0007298283,-15.092109
5876,184300,for,-0.00019269285,-16.90315,mot,-7.4031405,-0.04400378,for,-0.0016080588,-12.595526
5877,1843112,for,-0.0001690942,-9.293519,for,-0.5550354,-0.85583574,for,-0.39435065,-1.123057
5878,1843211,for,-0.015946154,-4.161771,for,-0.5300492,-0.89130104,for,-0.23428689,-1.5706784
5879,184338,for,-0.02049903,-3.931773,mot,-0.91423464,-0.51562166,for,-0.12974973,-2.1108136
5880,184339,for,-8.339777e-05,-10.5875025,for,-0.0061029815,-7.0461097,for,-0.00033975352,-14.001907
5881,1843410,mot,-5.3794403,-0.008779663,for,-0.005258303,-12.440666,for,-0.00063213997,-14.152951
5882,184352,for,-0.00028231202,-13.932274,mot,-2.5947073,-0.17509426,for,-0.00064786384,-9.914454
5883,184355,for,-4.3822154e-05,-14.407301,for,-0.012076086,-5.8930993,for,-0.0012086843,-10.654372
5884,184356,for,-0.0013690462,-7.138984,mot,-0.73679,-0.6650718,for,-0.0018472476,-7.8595514
5885,184363,for,-0.0011502212,-8.351046,for,-0.007349274,-6.2650685,for,-0.0002601438,-12.977244
5886,184377,for,-0.0010254278,-9.533603,for,-0.05050088,-3.6387348,for,-0.00076936727,-7.9156823
5887,184384,mot,-4.0137186,-0.036452506,for,-0.008303212,-9.215516,for,-0.00021903319,-12.421127
5888,184391,for,-0.0018503432,-13.131643,for,-0.028153412,-7.177228,for,-0.024760922,-14.847439
5889,184414,for,-0.0013627358,-11.401412,for,-0.103568636,-2.6324553,for,-0.0021484774,-9.574485
5890,184425,for,-0.0010680587,-8.13072,for,-0.7400224,-0.74646354,for,-0.004020815,-5.9233437
5891,184426,for,-0.0055586398,-10.933677,for,-0.317627,-2.100294,for,-0.018329974,-10.089226
5892,184432,for,-0.00041923302,-13.904221,for,-0.007693575,-5.6921744,for,-0.00090681826,-12.738433
5893,184443,for,-0.00016504127,-16.55829,for,-0.3251601,-1.3776121,for,-0.00015193255,-15.458249
5894,184451,for,-0.00065834646,-12.149704,for,-0.069398396,-3.1438937,for,-0.0019520643,-13.216983
5895,1844713,for,-8.6497064e-05,-18.318401,for,-0.25678313,-1.632054,for,-1.5213274e-05,-17.143969
5896,1844714,for,-4.9305523e-05,-17.783165,for,-0.023803692,-4.0246735,for,-0.00012082772,-16.501793
5897,1844715,for,-8.061054e-06,-15.456106,for,-0.7009367,-0.70100915,for,-0.00010664248,-12.364969
5898,1844816,for,-1.3544423e-05,-16.883503,for,-0.39322063,-1.1344774,for,-0.0005108566,-7.944387
5899,1844817,for,-0.023662828,-3.7601588,mot,-1.6201272,-0.22165158,for,-0.5999883,-0.7967656
5900,1844819,for,-0.00085678935,-8.076527,mot,-1.8934155,-0.16746706,for,-0.08477563,-2.5186937
5901,1844820,for,-0.00015205175,-15.768245,for,-0.108404644,-2.3199143,for,-0.0001844678,-12.95761
5902,1844821,for,-0.01844619,-4.0276165,for,-0.56626403,-0.8408307,for,-0.054154854,-2.9598575
5903,1844822,for,-0.05340383,-2.965395,mot,-1.0313286,-0.44355997,for,-0.16934474,-1.8623227
5904,1844918,for,-6.742448e-05,-12.019874,for,-0.18375002,-1.7961768,for,-0.0002739714,-11.323081
5905,1845012,for,-5.6219335e-05,-14.153169,for,-0.018363684,-4.1663547,for,-0.00015335932,-11.869197
5906,184518,mot,-7.340474,-0.0020991105,for,-0.09100448,-2.4455652,mot,-1.0989094,-0.4059239
5907,184519,mot,-7.023218,-0.0015887736,for,-0.0004294772,-9.442184,for,-0.00016611411,-10.50363
