,id,Mistral-instruct_left_vote,Mistral-instruct_left_for_prob,Mistral-instruct_left_against_prob,Mistral-instruct_right_vote,Mistral-instruct_right_for_prob,Mistral-instruct_right_against_prob,Mistral-instruct_center_vote,Mistral-instruct_center_for_prob,Mistral-instruct_center_against_prob
6390,190451,for,0.819165103,0.055367019,for,0.743226789,0.086154141,for,0.721802346,0.107490204
6391,190452,for,0.621193558,0.136747792,against,0.399147958,0.203577191,for,0.485618241,0.243876725
6392,190471,against,0,0.997115208,against,0,0.994965499,against,0,0.971378282
6393,190472,for,0.899127953,0.066624068,against,0.412110988,0.506102169,against,0.367156181,0.511670336
6394,190473,againstif,0.4436858,0.271189332,against,0.237833105,0.485213686,against,0.246133268,0.438913293
6395,190474,for,0.860027544,0.031314965,for,0.778902031,0.064045139,for,0.787182197,0.062738143
6396,190475,for,0.44265379,0.090390407,for,0.416974008,0.097782366,for,0.402478904,0.084700383
6397,190523,for,0.904224083,0.034401059,for,0.81230998,0.088840134,for,0.831230767,0.072019294
6398,190532,for,0.742447846,0.199899495,for,0.579713564,0.351590721,for,0.523722716,0.37702968
6399,190544,for,0.911375094,0,for,0.892391462,0,for,0.885688484,0
6400,190561,for,0.786736779,0.044972096,for,0.863048574,0.0541097,for,0.821630958,0.054820798
6401,1905718,against,0,0.988610046,against,0,0.98586982,against,0,0.975358092
6402,1905816,for,0.82116653,0.033918202,for,0.512959205,0.10384538,for,0.668953031,0.068409093
6403,1905915,for,0.912898019,0,for,0.850699618,0,for,0.897381388,0
6404,190612,for,0.890267916,0,for,0.896356426,0,for,0.857050486,0.025086671
6405,190616,for,0.958876427,0,for,0.941711724,0.014155908,for,0.918486547,0.01826578
6406,190617,for,0.927371636,0,for,0.759549759,0.079176925,for,0.833496436,0
6407,190975,for,0.625527188,0.117910147,for,0.707811341,0.077216282,for,0.678976282,0.099790208
6408,190982,for,0.718756944,0.128132239,for,0.814354382,0.071382411,for,0.67733844,0.09913829
6409,190983,basedon,0,0.262382768,basedon,0.112030119,0.119255431,basedon,0.128422916,0.299456172
6410,190984,basedon,0.089078471,0.123673208,basedon,0.058374193,0.179805174,basedon,0.135527775,0.131358027
6411,190991,against,0.298672847,0.240528762,against,0.205103725,0.23290965,against,0.084870063,0.484717585
6412,191017,against,0.216360211,0.446314611,against,0,0.751018979,against,0,0.750564866
6413,191023,against,0.544946637,0.324929208,for,0.5492974,0.344258353,against,0.550423417,0.288081914
6414,191024,against,0.315476518,0.544369958,against,0.453966897,0.434086174,against,0.36382965,0.477986291
6415,191025,for,0.693300955,0.21779348,for,0.590518937,0.326290589,against,0.361289226,0.47461791
6416,191026,for,0.737832107,0,for,0.758999903,0,for,0.6421073,0
6417,191041,against,0.360418275,0.465979032,against,0.051040776,0.849938478,against,0.064208135,0.761598513
6418,191042,for,0.815438822,0.056830715,for,0.8751202,0,for,0.86819252,0.031886239
6419,191251,for,0.78013888,0,for,0.660354126,0,for,0.730658904,0
6420,191252,against,0.231187791,0.494373638,for,0.609871067,0.145396158,for,0.455136206,0.253795214
6421,191262,for,0.792287022,0.098634273,for,0.663389884,0.181969941,against,0.573148821,0.231243789
6422,191263,for,0.822486408,0.084562622,for,0.654011223,0.180629104,for,0.665165767,0.176038578
6423,191281,for,0.867546581,0.057590261,for,0.77954594,0.121087283,for,0.808727652,0.094801299
6424,191292,for,0.957487091,0.011454866,for,0.965958685,0.00729482,for,0.957978286,0.008974127
6425,191311,against,0.486142986,0.293254286,against,0.14941211,0.647727329,against,0.360957302,0.3741289
6426,191330,against,0,0.988223067,against,0,0.990735496,against,0,0.983597688
6427,190672,for,0.918346353,0.032089606,for,0.879170179,0.055943698,for,0.904121809,0.040014256
6428,190673,for,0.548690259,0.119124077,against,0.317253135,0.380540386,against,0.37643072,0.336270131
6429,190681,for,0.773830257,0.151259556,for,0.691252101,0.21362327,for,0.684090624,0.231583133
6430,190701,against,0.500410818,0.343699783,against,0.048314158,0.850736063,against,0.026117153,0.862006199
6431,190712,for,0.750225551,0.07364352,against,0.479746759,0.308688238,against,0.449215598,0.304862231
6432,190723,against,0.256186515,0.288231492,against,0.073966481,0.496861532,against,0.072178103,0.47582785
6433,190810,against,0.252331734,0.29315114,against,0.186963242,0.410079159,against,0.155109748,0.341254979
6434,190824,for,0.776990347,0.091971152,for,0.749611504,0.100926109,for,0.762274347,0.104308277
6435,190841,for,0.832719509,0.087496318,for,0.885019436,0.041126404,for,0.914370455,0.027341902
6436,190842,for,0.979544524,0,for,0.981590186,0,for,0.97479742,0.0043984
6437,190843,against,0.081772938,0.424830586,against,0.08381892,0.461972609,against,0.084873438,0.515446648
6438,190857,basedon,0.134105459,0.138362408,basedon,0.21518103,0.098852687,basedon,0.25073551,0.080605179
6439,190871,against,0.082454875,0.714415211,against,0.131857231,0.676685415,against,0.146090161,0.619668812
6440,190872,against,0,0.844755024,against,0,0.847256564,against,0,0.852667391
6441,190873,against,0,0.690525718,against,0,0.680582605,against,0,0.690116271
6442,190874,blank,0.25644603,0,blank,0.149181928,0,blank,0.144157529,0.043283936
6443,190875,against,0.236063153,0.476834424,against,0.444890864,0.29615682,for,0.29549174,0.382742435
6444,190876,blank,0.074320778,0.389460862,blank,0.208774187,0.123915255,blank,0.167766154,0.192869157
6445,190884,for,0.834663317,0.104582556,for,0.809093185,0.127557084,for,0.843464784,0.088468693
6446,190901,against,0,0.486170784,against,0.200066321,0.294430658,again,0.094856806,0.479742892
6447,190902,against,0,0.614011817,against,0,0.434260681,against,0,0.480264135
6448,190903,for,0.77093976,0.072730251,for,0.702550903,0.0921207,for,0.71968849,0.089108191
6449,190911,for,0.420626245,0.177617222,for,0.516568579,0.139384016,for,0.299606293,0.188880555
6450,190913,for,0.344977483,0.100644007,for,0.245790221,0.128891423,for,0.294672102,0.110477537
6451,190922,for,0.858685255,0,for,0.842399564,0,for,0.801628925,0
6452,190940,against,0,0.883734174,against,0,0.909033388,against,0,0.841264486
6453,191402,against,0.545127332,0.267668396,against,0.163055796,0.572100375,against,0.204747118,0.516053714
6454,191403,for,0.972296488,0.006428888,for,0.97781322,0.004582954,for,0.975377446,0.004892224
6455,191404,for,0.966885615,0.007084019,for,0.951944582,0.013418602,for,0.956893846,0.010805021
6456,191421,against,0.269356936,0.199629501,against,0.210798915,0.248554081,against,0.229618624,0.211140871
6457,191435,against,0.174222037,0.392699242,against,0.161004774,0.496219464,against,0.174600329,0.475454442
6458,191441,against,0.296995871,0.506756313,against,0.235066131,0.565897919,against,0.080680959,0.752034396
6459,191442,against,0,0.393750869,against,0,0.435192235,against,0,0.440534838
6460,191443,against,0,0.790738165,against,0,0.731825672,against,0,0.70123934
6461,191444,for,0.856123418,0,for,0.730314329,0,for,0.790192723,0
6462,191456,against,0,0.867441952,against,0,0.835189052,against,0,0.916459858
6463,1914710,against,0,0.903068699,against,0,0.854476094,against,0,0.849228732
6464,191488,for,0.73450277,0.082582124,for,0.790415347,0.07329575,for,0.621722594,0.14826601
6465,191489,for,0.876623347,0.046272367,for,0.777988218,0.095715091,for,0.790073259,0.094653741
6466,191495,for,0.884883627,0,for,0.859835505,0.019731177,for,0.912372328,0.011606514
6467,191501,for,0.960821062,0.006489966,for,0.898616441,0,for,0.933342412,0.012552045
6468,191502,for,0.911354065,0.021384105,for,0.744484559,0.098331489,for,0.844241381,0.057186175
6469,191503,for,0.928000771,0,for,0.87210881,0,for,0.882069245,0
6470,191504,for,0.907816831,0.029219612,for,0.842395831,0.052033171,for,0.843934078,0.060341269
6471,191506,against,0.357358083,0.448754322,for,0.927597024,0.031902976,for,0.67521191,0.114693105
6472,191507,blank,0.082185432,0.163445249,blank,0.179061223,0.181051835,blank,0.063770182,0.306045189
6473,19173154,against,0.022850595,0.885081217,against,0.034730311,0.864895444,against,0.038079407,0.821494877
6474,19173155,against,0.064850055,0.797690883,against,0.048534337,0.870239183,against,0.046586644,0.835194096
6475,19174157,against,0,0.949254803,against,0,0.95123399,against,0,0.897951372
6476,19175151,against,0,0.997981325,against,0,0.998679662,against,0,0.99778292
6477,19175152,blank,0.414423555,0.145483956,against,0.360658653,0.183804229,for,0.436178818,0.114870802
6478,19175153,for,0.918800939,0.035272613,for,0.914921872,0.04336182,for,0.856879342,0.079299949
6479,19176146,for,0.571739301,0.078606918,for,0.588901885,0,for,0.439265206,0.123202518
6480,19176147,for,0.798901588,0,for,0.703689434,0,for,0.719757944,0
6481,19177148,against,0.262740355,0.531991519,against,0.183527242,0.630882651,against,0.059040625,0.745187212
6482,19177149,against,0.471126795,0.296543842,against,0.504705057,0.302574106,for,0.594420731,0.176688731
6483,19177150,for,0.957031623,0,for,0.95757737,0,for,0.967230681,0
6484,19178141,for,0.922849469,0.013141599,for,0.931544181,0.013791652,for,0.901418373,0.027525136
6485,19178143,for,0.748567663,0.068869978,for,0.729975313,0.076348126,for,0.677982591,0.094365351
6486,19178144,blank,0.05488985,0.205540061,blank,0.155679688,0.154548511,blank,0.093983389,0.216808319
6487,19178145,for,0.549198337,0.105618902,for,0.566670641,0.091520898,for,0.653500378,0.089156926
6488,19179128,for,0.412623361,0.114516675,for,0.558498971,0,for,0.581365876,0.082708888
6489,19180129,against,0.16960486,0.367433734,against,0.182571799,0.337352343,against,0.190670051,0.310223989
6490,19180130,for,0.641146928,0.062256455,for,0.562223889,0.080685981,for,0.530890804,0.084550932
6491,19181126,against,0,0.237186387,against,0,0.263542011,basedon,0.074528076,0.143656611
6492,19181127,against,0.641081486,0.250860065,against,0.346647218,0.49814586,against,0.293405533,0.496810768
6493,19182117,for,0.589738008,0.246166021,for,0.515224881,0.333697915,for,0.507309809,0.31685406
6494,19182118,against,0.376662023,0.226511374,for,0.39100378,0.195031747,for,0.632012263,0.070266336
6495,19182119,against,0,0.84623865,against,0,0.857307613,again,0,0.789692655
6496,19182120,against,0,0.958638355,against,0,0.967278838,against,0,0.931537315
6497,19182121,against,0,0.608806312,against,0.055220257,0.541330501,against,0,0.611424379
6498,19182122,against,0,0.996075233,against,0,0.997652384,against,0,0.995673013
6499,19182123,for,0.493041441,0.210170984,against,0.092608936,0.55016382,against,0,0.703508683
6500,19182124,for,0.434832245,0.06873177,against,0,0.357609197,blank,0.081215702,0.255841799
6501,19185111,for,0.831102163,0.035984334,for,0.53672557,0.214060858,for,0.563242264,0.158906907
6502,19186115,for,0.778764259,0,for,0.805191353,0,for,0.790136784,0
6503,19186116,for,0.938522287,0.021792654,for,0.893067725,0.048056558,for,0.892715216,0.050377563
6504,1918786,blank,0.467743002,0.075213976,blank,0.502862722,0.056958273,for,0.469105594,0.074811667
6505,1918887,for,0.60111741,0.066638716,for,0.489183418,0.100381158,for,0.493915312,0.101476364
6506,1918888,for,0.923563726,0,for,0.88959524,0,for,0.904075332,0
6507,1918992,against,0.371804774,0.178999975,for,0.474479392,0.147425532,blank,0.368870832,0.150257349
6508,19190112,for,0.782640673,0.130472317,for,0.631262608,0.274188384,for,0.343521405,0.505415697
6509,19191113,for,0.573145442,0.059550617,for,0.569139332,0.05835345,for,0.662577711,0
6510,19191114,against,0.072072424,0.263629973,against,0.194811605,0.207768321,against,0.196967416,0.207185999
6511,1919383,for,0.531527705,0.165899932,against,0.418602441,0.335061014,against,0.385376908,0.271752954
6512,1919384,for,0.788105242,0.105734296,for,0.792227533,0.113967761,for,0.791635208,0.113323592
6513,1919385,for,0.634157732,0.168083534,for,0.501302168,0.240740016,against,0.446981221,0.234656304
6514,1919490,blank,0.307346441,0.179667026,against,0.120197315,0.440043747,blank,0.20040264,0.267033681
6515,1919689,neut,0,0.094856903,neut,0,0.249873541,against,0.156089783,0.346349187
6516,1919749,against,0,0.642806806,against,0,0.727416351,against,0.048091337,0.618925035
6517,1919847,against,0.159099109,0.47689987,against,0.136962824,0.602532543,against,0.214484595,0.467673279
6518,1919848,for,0.701655012,0.103635244,for,0.616383035,0.166038185,for,0.787847709,0.071058862
6519,1919936,against,0,0.992329448,against,0,0.994425935,against,0,0.994537278
6520,1919937,against,0.42415119,0.405274853,against,0.311323546,0.537065811,against,0.28558737,0.49882061
6521,1920035,blank,0.348020963,0,blank,0.408328034,0,blank,0.337782353,0
6523,1920226,for,0.95138485,0,for,0.952065006,0.007382101,for,0.936174169,0.009445939
6524,1920227,against,0.048880477,0.801177245,against,0.06231828,0.788282394,against,0.075998917,0.687580634
6525,1920228,for,0.817794681,0,for,0.903273523,0,for,0.864681818,0
6526,1920229,for,0.730579577,0,for,0.692031763,0,for,0.656011842,0
6527,1920334,for,0.96448236,0.009628173,for,0.967586901,0.011341953,for,0.949407659,0.013629506
6528,1920422,for,0.643913016,0.120202735,for,0.563506573,0.138285056,for,0.574615888,0.162540689
6529,1920423,against,0.128217056,0.710667852,against,0.19250641,0.625773873,against,0.136089902,0.694562033
6530,1920425,for,0.964961641,0,for,0.935580567,0,for,0.93320673,0.006942678
6531,1920531,for,0.956903882,0.009417515,for,0.942866737,0.020854585,for,0.92129242,0.025076455
6532,1920532,for,0.548841119,0.052435193,for,0.602330863,0.046605207,for,0.656167511,0
6533,1920533,for,0.459887728,0.143201977,for,0.545149088,0.08175189,blank,0.350066155,0.075929224
6534,1920620,for,0.705211423,0.165407956,against,0.437902875,0.400713135,against,0.511750054,0.315182298
6535,1920721,against,0,0.709660556,against,0,0.625905581,against,0,0.533542365
6536,1920815,against,0.452239811,0.406091295,against,0.274070602,0.597108439,against,0.339087199,0.498924084
6537,1920816,for,0.709922902,0,for,0.583858177,0,for,0.678957641,0
6538,1920918,against,0.41787672,0.185354114,for,0.473547503,0.147035494,for,0.51309441,0.109606043
6539,1920919,for,0.609545559,0.222190812,for,0.619547367,0.224156931,for,0.624008082,0.183542803
6540,1921013,for,0.777737662,0.123379096,for,0.807402752,0.104223937,for,0.712565511,0.149536729
6541,1921014,for,0.788150251,0.089561597,for,0.747317895,0.127830327,for,0.769172601,0.120867111
6542,1921117,for,0.621263146,0.094599247,for,0.589931108,0.103366047,for,0.671654053,0.06771674
6543,192122,for,0.80036395,0.104923747,for,0.797382217,0.100127518,for,0.754127964,0.134672344
6544,192124,for,0.77666378,0,for,0.796182759,0,for,0.826711908,0
6545,192125,for,0.921469815,0.02447184,for,0.892565269,0.040647775,for,0.871345975,0.04830984
6546,192126,blank,0.301183857,0.168426365,against,0.045398403,0.507430293,against,0.067473173,0.384253804
6547,192127,for,0.793974169,0.091845073,for,0.637398716,0.212962627,for,0.637083381,0.186759345
6548,1921311,basedon,0.123299971,0.075371757,basedon,0.206294641,0,basedon,0.133468561,0
6549,1921312,for,0.843235135,0.032808702,for,0.802525308,0.038778495,for,0.835823603,0.031681675
6550,1921410,for,0.672179807,0.09766417,for,0.815371294,0.076412231,for,0.67200334,0.101419613
6551,192159,for,0.971313715,0.004328091,for,0.967553981,0,for,0.972537719,0.003852393
6552,192161,for,0.934621252,0.021178711,for,0.92747616,0.031033283,for,0.915240474,0.032758489
6553,1921791,against,0.292742223,0.249099672,against,0.306027934,0.238156334,against,0.234399945,0.283266202
6554,19218125,for,0.816330768,0,for,0.771063335,0,for,0.801201202,0
6555,19219142,against,0,0.998567933,against,0,0.998975847,against,0,0.998438305
6556,19220156,for,0.961175449,0,for,0.958340988,0.010714376,for,0.950614616,0.008169552
6557,19221158,against,0,0.997646642,against,0,0.997691255,against,0,0.997359803
6558,192228,for,0.62066438,0.113133132,for,0.460413948,0.187169045,for,0.543674603,0.17530328
6559,192230,against,0.290424645,0.354254276,against,0.284891471,0.459038183,against,0.214089081,0.387429133
6560,192240,for,0.52504126,0.215083778,for,0.648527026,0.145777643,for,0.726793848,0.117489435
6561,192250,for,0.684449397,0.126204759,for,0.61972231,0.164183855,for,0.63243046,0.167087287
6562,192251,against,0.15967077,0.362474918,against,0.180633716,0.336022258,against,0.132663339,0.359974191
6563,192252,for,0.467954166,0,for,0.532583885,0,for,0.604280595,0
6564,192280,against,0.471118629,0.38072177,for,0.522063799,0.358698275,against,0.520786315,0.342753589
6565,192290,for,0.448363952,0.179523557,against,0.407238901,0.20376569,against,0.395525597,0.205795631
6566,192300,for,0.471871622,0.156602755,for,0.650618292,0.081247136,for,0.685924076,0.062920697
6567,192310,for,0.595130756,0.093766972,for,0.431387402,0.184681222,for,0.458941057,0.15188764
6568,192320,for,0.847093783,0,for,0.809431225,0,for,0.867639583,0
6569,192330,against,0,0.629888378,against,0,0.415120631,against,0,0.48201295
6570,192340,for,0.79839018,0.082372971,for,0.761096008,0.112461515,for,0.747131571,0.122621223
