,id,gpt-4o-mini_vote,gpt-4o-mini_for_lprob,gpt-4o-mini_against_lprob
4967,171431,for,-0.00010878815373871475,-12.12510871887207
4968,171432,for,-0.00031854258850216866,-9.37531852722168
4969,1714510,for,-0.000284696085145697,-8.750285148620605
4970,171469,for,-7.862962229410186e-05,-15.250078201293945
4971,1714611,for,-8.506661833962426e-05,-12.87508487701416
4972,171475,for,-0.0002670575922820717,-10.000267028808594
4973,171476,for,-9.186122770188376e-05,-15.750091552734375
4974,171477,for,-5.741137283621356e-05,-13.750057220458984
4975,171478,for,-0.12715677917003632,-2.1271567344665527
4976,171483,for,-0.02986248955130577,-3.529862403869629
4977,171484,for,-0.00014442270912695676,-12.250144004821777
4978,171491,mot,-3.5299909114837646,-0.029991021379828453
4979,171492,for,-0.000252160825766623,-10.250251770019531
4980,1722535,for,-6.837811088189483e-05,-16.37506866455078
4981,1722632,for,-0.00010473522706888616,-16.375104904174805
4982,1722634,mot,-0.9742478132247925,-0.4742478132247925
4983,1722733,for,-0.00012558852904476225,-13.375125885009766
4984,1722830,for,-0.00025942857610061765,-10.125259399414062
4985,1722920,for,-0.00012916464766021818,-14.875128746032715
4986,1722921,for,-8.006006828509271e-05,-17.125080108642578
4987,1722926,for,-0.0001114106344175525,-17.250110626220703
4988,1722927,for,-9.007317567011341e-05,-10.875089645385742
4989,1722928,for,-9.698698704596609e-05,-14.250097274780273
4990,1723023,for,-8.149051427608356e-05,-17.37508201599121
4991,1723024,for,-9.960946772480384e-05,-14.875099182128906
4992,1723025,for,-0.000111768240458332,-16.125112533569336
4993,1723029,for,-0.0002019907406065613,-10.125202178955078
4994,1723118,for,-6.432518421206623e-05,-16.750064849853516
4995,1723119,for,-0.00014251544780563563,-12.375142097473145
4996,1723217,for,-0.00017159747949335724,-11.250171661376953
4997,1723313,for,-8.458980300929397e-05,-14.87508487701416
4998,1723314,for,-9.448370838072151e-05,-16.00009536743164
4999,1723412,for,-0.00021641071361955255,-11.625216484069824
5000,1723415,for,-0.0145009970292449,-4.264501094818115
5001,1723416,for,-0.014310763217508793,-4.264310836791992
5002,1723511,for,-6.921253225300461e-05,-14.625069618225098
5003,1723631,for,-0.00010092071170220152,-15.750101089477539
5004,1723710,for,-0.0001427538663847372,-12.125143051147461
5005,172389,for,-0.0002506111632101238,-13.375250816345215
5006,172391,for,-0.00013858173042535782,-12.125138282775879
5007,172392,for,-0.00015562419139314443,-10.125155448913574
5008,172393,for,-0.00040064091444946826,-9.75040054321289
5009,172394,for,-0.007031842600554228,-5.0070319175720215
5010,172395,for,-0.00032724079210311174,-8.500327110290527
5011,172396,for,-0.06225559487938881,-2.812255620956421
5012,172397,for,-0.002327959518879652,-6.127327919006348
5013,172398,mot,-0.974718451499939,-0.47471848130226135
5014,1724022,for,-0.0001454955490771681,-12.25014591217041
5015,172410,for,-0.00011117222311440855,-14.50011157989502
5016,172187,for,-0.06224315986037254,-2.8122432231903076
5017,172196,for,-8.196732960641384e-05,-13.000082015991211
5018,172203,for,-0.00015586259542033076,-10.875155448913574
5019,172204,for,-0.005364198237657547,-5.255364418029785
5020,172212,for,-0.0003025729674845934,-10.5003023147583
5021,172221,for,-0.16072122752666473,-1.9107211828231812
5022,172235,for,-0.0001261845463886857,-15.250125885009766
5023,172240,for,-0.0002767094410955906,-9.750276565551758
5024,172460,for,-0.3136851489543915,-1.3136851787567139
5025,172470,for,-0.0001005630983854644,-15.875100135803223
5026,172492,for,-0.0003074566484428942,-13.625307083129883
5027,172571,for,-0.00015574338613077998,-15.000155448913574
5028,172572,for,-0.0002811199810821563,-10.37528133392334
5029,172573,for,-0.0001612267515156418,-13.875161170959473
5030,172584,for,-0.0004511685692705214,-8.50045108795166
5031,172600,for,-8.482821431243792e-05,-17.000083923339844
5032,172620,for,-0.0002518031978979707,-11.375251770019531
5033,172637,for,-0.06225525960326195,-2.8122551441192627
5034,172642,for,-0.00020747410599142313,-10.625207901000977
5035,172663,for,-8.423219696851447e-05,-15.125083923339844
5036,172664,for,-0.00012475410767365247,-16.250123977661133
5037,172665,for,-0.00016623330884613097,-12.500165939331055
5038,172666,for,-0.00017588881019037217,-13.375175476074219
5039,172152,for,-0.00011319868644932285,-15.500113487243652
5040,172161,for,-0.0003103175258729607,-8.500309944152832
5041,1728517,for,-0.0001097417771234177,-15.125109672546387
5042,1728519,for,-0.00016551809676457196,-10.625165939331055
5043,1728521,for,-0.00014191943046171218,-13.875142097473145
5044,1728616,for,-7.040457421680912e-05,-15.750070571899414
5045,1728711,for,-0.014447420835494995,-4.264447212219238
5046,1728712,for,-0.00020354038861114532,-9.000203132629395
5047,1728713,for,-0.00022535098833031952,-12.125225067138672
5048,1728714,for,-8.673547563375905e-05,-16.625085830688477
5049,1728715,for,-0.06232370436191559,-2.812323808670044
5050,172899,for,-0.00014478032244369388,-13.125144958496094
5051,172908,for,-0.000133098365040496,-12.500133514404297
5052,172916,for,-0.00013691288768313825,-15.750137329101562
5053,172923,for,-0.00019448090461082757,-16.375194549560547
5054,172924,for,-0.00021855637896806002,-10.000218391418457
5055,172925,for,-0.0008473869529552758,-7.125847339630127
5056,173060,for,-8.93579563125968e-05,-12.750089645385742
5057,173061,for,-0.0002016331272898242,-12.750201225280762
5058,173070,for,-0.00015693542081862688,-11.500157356262207
5059,173080,for,-0.0006841989234089851,-7.5006842613220215
5060,173090,for,-9.65101717156358e-05,-15.875096321105957
5061,173091,for,-0.00014656837447546422,-12.000146865844727
5062,173092,for,-5.824579784530215e-05,-14.5000581741333
5063,173270,mot,-1.5020294189453125,-0.2520294487476349
5064,173291,for,-0.00016778295685071498,-14.375167846679688
5065,173292,for,-0.008742570877075195,-4.758742332458496
5066,173311,for,-6.110668618930504e-05,-15.75006103515625
5067,173312,for,-6.76628842484206e-05,-15.375067710876465
5068,172720,for,-0.00028648413717746735,-9.125286102294922
5069,172752,for,-0.00013369438238441944,-12.375133514404297
5070,172790,for,-0.0005769816925749183,-7.625576972961426
5071,172800,for,-0.00017600801947992295,-16.25017547607422
5072,173781,for,-0.00014644917973782867,-12.625146865844727
5073,173783,for,-4.906711546937004e-05,-13.125048637390137
5074,173800,for,-0.00011951648048125207,-15.00011920928955
5075,173850,for,-0.023438217118382454,-3.7734382152557373
5076,173880,for,-0.00016063073417171836,-9.375160217285156
5077,173881,for,-0.00033320096554234624,-13.000332832336426
5078,173890,mot,-1.5020983219146729,-0.2520983815193176
5079,1740511,for,-7.624555291840807e-05,-12.375076293945312
5080,1740512,for,-0.0001227276516146958,-12.375123023986816
5081,1740513,for,-4.894790981779806e-05,-14.000048637390137
5082,1740514,for,-0.00010449681576574221,-12.250104904174805
5083,174062,for,-0.00015502817404922098,-14.500155448913574
5084,174073,for,-0.00015062130114529282,-13.125150680541992
5085,174074,for,-7.553032628493384e-05,-12.125075340270996
5086,174075,for,-5.073596548754722e-05,-13.75005054473877
5087,174076,for,-0.00011963568249484524,-13.25011920928955
5088,174077,for,-6.56364209135063e-05,-17.000064849853516
5089,174078,for,-6.408677290892228e-05,-14.3750638961792
5090,174079,for,-8.816591434879228e-05,-15.37508773803711
5091,1740710,for,-0.00021450345229823142,-16.000213623046875
5092,174091,for,-0.00020401719666551799,-12.500204086303711
5093,174102,for,-9.591415437171236e-05,-15.375096321105957
5094,174111,mot,-7.625605583190918,-0.0006055758567526937
5095,174120,for,-8.864272967912257e-05,-15.250088691711426
5096,174132,for,-0.00011450992315076292,-13.500114440917969
5097,174150,mot,-3.773524522781372,-0.023524513468146324
5098,174200,for,-0.00013524403038900346,-12.12513542175293
5099,174210,for,-0.00010962257510982454,-15.500109672546387
5100,1735514,for,-0.0002394170151092112,-10.625239372253418
5101,1735515,for,-0.00019579214858822525,-11.750195503234863
5102,1735612,for,-0.000793185958173126,-7.250792980194092
5103,1735613,for,-0.002063068561255932,-6.377063274383545
5104,1735710,for,-7.266944157890975e-05,-16.000072479248047
5105,1735711,mot,-1.9104881286621094,-0.16048812866210938
5106,173588,for,-0.0006417844560928643,-8.000641822814941
5107,173589,for,-0.2523602545261383,-1.502360224723816
5108,173594,for,-9.05499910004437e-05,-13.500090599060059
5109,173595,for,-0.00010914575977949426,-16.12510871887207
5110,173596,for,-0.0019789529033005238,-6.251978874206543
5111,173597,for,-0.0002261854097014293,-10.500226020812988
5112,173602,for,-0.38743019104003906,-1.137430191040039
5113,173603,for,-0.0003234262694604695,-12.875323295593262
5114,173611,for,-7.707997428951785e-05,-15.500077247619629
5115,173645,for,-0.0007981925155036151,-7.375798225402832
5116,173646,for,-0.0005556552205234766,-7.625555515289307
5117,173647,mot,-3.2884435653686523,-0.03844363987445831
5118,173648,for,-0.00025680975522845984,-12.125256538391113
5119,173649,for,-0.0001085497424355708,-11.37510871887207
5120,1736410,for,-0.00012964145571459085,-14.750129699707031
5121,1736411,for,-0.0015856742393225431,-6.751585483551025
5122,173651,mot,-7.7506279945373535,-0.0006280870293267071
5123,173672,for,-0.00022833107504993677,-12.500227928161621
5124,173673,for,-9.066919301403686e-05,-14.875090599060059
5125,173674,for,-0.00010402000043541193,-17.500104904174805
5126,17445315,mot,-1.9104487895965576,-0.16044874489307404
5127,17445319,mot,-11.500079154968262,-7.946405094116926e-05
5128,17445324,for,-0.000526938121765852,-7.7505269050598145
5129,17445333,for,-0.023362180218100548,-3.773362159729004
5130,17445338,for,-0.00014191943046171218,-9.625142097473145
5131,17445342,for,-0.000452241423772648,-7.875452041625977
5132,17445343,for,-0.00027301779482513666,-8.500272750854492
5133,17447318,for,-9.662937372922897e-05,-13.875096321105957
5134,17448320,for,-0.00010664248111424968,-14.625106811523438
5135,17451259,for,-8.566264295950532e-05,-15.125085830688477
5136,17452251,for,-8.85235276655294e-05,-16.75008773803711
5137,17452258,for,-0.00012130453251302242,-17.3751220703125
5138,17453204,for,-0.00010282796574756503,-16.875102996826172
5139,17453208,for,-0.00075602374272421,-7.500755786895752
5140,17454148,for,-0.00022356293629854918,-11.750223159790039
5141,17454155,for,-0.0006266565760597587,-7.625626564025879
5142,17455126,for,-0.00014406509581021965,-12.875144004821777
5143,17455144,for,-0.00012868782505393028,-14.750128746032715
5144,17457125,for,-0.00010866894444916397,-17.75010871887207
5145,17457128,for,-0.00011951648048125207,-15.75011920928955
5146,17457168,for,-9.305326966568828e-05,-12.500093460083008
5147,17457171,for,-0.0001302374730585143,-14.750130653381348
5148,17458280,for,-0.00015920029545668513,-10.25015926361084
5149,17458286,for,-0.00019245444855187088,-9.875192642211914
5150,17458287,for,-0.00019543453527148813,-9.875195503234863
5151,17458288,for,-0.00015455135144293308,-10.875154495239258
5152,17458293,for,-0.00014919086243025959,-9.25014877319336
5153,17459285,for,-0.00020413640595506877,-9.250204086303711
5154,17459289,for,-0.00016897499153856188,-11.375168800354004
5155,17459290,for,-0.00021366903092712164,-9.125213623046875
5156,17459291,for,-0.00013154871703591198,-9.625131607055664
5157,17459307,for,-0.00041482248343527317,-8.125414848327637
5158,17459372,for,-7.147740689106286e-05,-15.12507152557373
5159,17460281,for,-0.00023810577113181353,-9.500238418579102
5160,17460282,for,-0.0001895935565698892,-10.250189781188965
5161,17460284,for,-0.00018161057960242033,-11.000181198120117
5162,17460294,for,-0.00014656837447546422,-11.000146865844727
5163,17460295,for,-0.00029720881138928235,-8.500297546386719
5164,17460308,for,-8.816591434879228e-05,-13.25008773803711
5165,17462354,for,-4.7159857786027715e-05,-13.375046730041504
5166,17462355,for,-8.458980300929397e-05,-13.12508487701416
5167,17462356,for,-0.0001005630983854644,-13.125100135803223
5168,17462358,for,-0.0001721934968372807,-10.87517261505127
5169,17462371,for,-0.0002099773846566677,-10.25020980834961
5170,1746586,for,-0.00020067949662916362,-13.125200271606445
5171,1746667,for,-0.00029756641015410423,-8.375297546386719
5172,17466115,for,-0.0001305950863752514,-13.875130653381348
5173,17466116,for,-9.221884101862088e-05,-13.750092506408691
5174,17467359,for,-0.0033501284196972847,-5.753350257873535
5175,17467362,for,-0.0011393846943974495,-6.876139163970947
5176,17467363,for,-0.0013389317318797112,-6.751338958740234
5177,17467364,for,-0.00020354038861114532,-9.875203132629395
5178,17467366,for,-0.00016384923947043717,-11.750164031982422
5179,17467367,for,-0.0005083533469587564,-8.000508308410645
5180,17467368,for,-0.002103155944496393,-6.252103328704834
5181,1746856,for,-0.00012308525037951767,-12.875123023986816
5182,17468103,for,-0.0001801801408873871,-9.2501802444458
5183,17468360,for,-0.0001478796184528619,-12.375147819519043
5184,17468361,for,-0.0003218766360078007,-8.375322341918945
5185,17468370,for,-0.0001490716531407088,-13.00014877319336
5186,1746941,for,-0.00011200665176147595,-15.50011157989502
5187,17470102,for,-0.00017386233957950026,-10.750173568725586
5188,17470106,for,-0.0009795783553272486,-7.000979423522949
5189,17470107,for,-0.00010330478107789531,-10.250102996826172
5190,17470108,for,-0.0010107767302542925,-7.001010894775391
5191,17470109,for,-0.07934445142745972,-2.5793445110321045
5192,17471292,for,-0.0002683688362594694,-8.75026798248291
5193,17472278,for,-0.0007139815716072917,-7.50071382522583
5194,1747313,for,-0.00010390079842181876,-12.500103950500488
5195,1747316,for,-0.0001278534036828205,-12.625127792358398
5196,1747317,for,-0.00013977376511320472,-11.250140190124512
5197,1747318,for,-0.00011832444579340518,-14.250118255615234
5198,17473314,for,-0.00013810492237098515,-14.250138282775879
5199,1747415,for,-0.0001170132018160075,-16.6251163482666
5200,1747512,for,-9.722539834911004e-05,-13.125097274780273
5201,1747610,for,-9.496052371105179e-05,-16.50009536743164
5202,174779,for,-7.612634362885728e-05,-14.625076293945312
5203,174788,for,-0.00014740281039848924,-14.375147819519043
5204,174791,for,-0.00011832444579340518,-15.250118255615234
5205,174792,for,-0.00013858173042535782,-16.375139236450195
5206,174793,for,-0.00013047587708570063,-15.250130653381348
5207,174794,for,-0.00017743845819495618,-13.500177383422852
5208,174806,for,-0.0001446611131541431,-12.500144958496094
5209,174807,for,-0.00010986098641296849,-15.125109672546387
5210,1748111,for,-0.0001426346570951864,-10.500143051147461
5211,174820,for,-0.00011391390580683947,-15.625113487243652
5212,174830,for,-8.625866030342877e-05,-15.375085830688477
5213,174831,for,-0.00010020548506872728,-13.875100135803223
5214,174832,for,-0.00011963568249484524,-15.75011920928955
5215,174365,for,-0.0001987722353078425,-12.625198364257812
5216,174374,for,-0.0003424951864872128,-8.37534236907959
5217,174383,for,-0.00012535012501757592,-10.87512493133545
5218,174401,mot,-9.25015926361084,-0.00015920029545668513
5219,174402,mot,-16.62505340576172,-5.3954463510308415e-05
5220,174310,for,-0.00017743845819495618,-9.875177383422852
5221,174323,for,-0.6934239864349365,-0.6934239864349365
5222,174331,mot,-3.2886812686920166,-0.03868130221962929
5223,174332,mot,-10.625160217285156,-0.00015979631280060858
5224,174340,for,-0.00044175516813993454,-8.250441551208496
5225,174410,for,-0.00013357517309486866,-12.625133514404297
5226,1750428,for,-0.00021629150433000177,-10.375216484069824
5227,1750430,for,-0.00016587569552939385,-14.000165939331055
5228,1750529,mot,-10.500267028808594,-0.00026741522015072405
5229,1750720,for,-0.00020950057660229504,-14.00020980834961
5230,1750721,for,-0.03817953169345856,-3.288179636001587
5231,1750814,for,-0.0003662020608317107,-9.0003662109375
5232,1750913,for,-0.0009374279179610312,-7.250937461853027
5233,1751027,for,-0.0008394040050916374,-7.7508392333984375
5234,1751112,for,-0.0003049570368602872,-12.50030517578125
5235,175126,for,-0.00012094692647224292,-16.500120162963867
5236,175127,for,-0.00023035754566080868,-10.00023078918457
5237,175128,for,-0.00014609156642109156,-11.75014591217041
5238,175129,for,-0.00012558852904476225,-13.000125885009766
